"Gene","pi"
"LOC412960",0.01818182
"LOC412961",0
"LOC412965",0
"LOC412966",0
"LOC412968",0.0269841066666667
"LOC412969",0.0482374428571429
"LOC412972",0.0909091
"LOC412975",0.0303030333333333
"LOC412976",0.0975690230769231
"LOC412979",0
"LOC412984",0
"LOC412985",0.0612244357142857
"LOC412986",0
"LOC412993",0.034632
"LOC412994",0.0901875416666667
"LOC412996",0.0209790230769231
"LOC412997",0
"LOC413000",0.0101010111111111
"LOC413001",0.0101010111111111
"LOC413002",0.01818182
"LOC413005",0.04545455
"LOC413006",0
"LOC413011",0
"LOC413012",0.014199128
"LOC413014",0
"LOC413020",0.0680833727272727
"LOC413021",0.0850699441860465
"LOC413023",0
"LOC413024",0.150183030769231
"LOC413025",0.0129870038461538
"LOC413029",0
"LOC413032",0
"LOC413034",0.0897546266666667
"LOC413036",0.0174122244444444
"LOC413040",0.0113636375
"LOC413043",0.0253247
"LOC413046",0
"LOC413047",0.214567904347826
"LOC413048",0.0781560567567568
"LOC413051",0
"LOC413052",0.0678210461538462
"LOC413054",0.0778017902777778
"LOC413055",0
"LOC413056",0.03333331
"LOC413060",0.00699300769230769
"LOC413063",0.034632
"LOC413064",0.0529100722222222
"LOC413065",0
"LOC413068",0.00909091
"LOC413069",0.0330086375
"LOC413071",0.0695433032258065
"LOC413073",0
"LOC413074",0
"LOC413076",0.0612244571428571
"LOC413078",0
"LOC413081",0
"LOC413083",0.00606060666666667
"LOC413086",0.0122850135135135
"LOC413087",0.0844155166666667
"LOC413089",0.01924
"LOC413091",0.08177
"LOC413096",0.052986968
"LOC413097",0.0262523071428571
"LOC413098",0.061298656
"LOC413106",0.0430495111111111
"LOC413108",0.0101858823529412
"LOC413109",0.0626675095238095
"LOC413110",0.073112
"LOC413112",0.02110388125
"LOC413113",0.0101010111111111
"LOC413117",0.0568954885714286
"LOC413118",0
"LOC413119",0.109235216666667
"LOC413121",0.0259740076923077
"LOC413123",0.1316016
"LOC413125",0.0375180111111111
"LOC413126",0
"LOC413128",0.02886
"LOC413129",0.022727275
"LOC413130",0
"LOC413132",0
"LOC413133",0.256854366666667
"LOC413134",0
"LOC413137",0
"LOC413138",0
"LOC413139",0
"LOC413141",0.034632
"LOC413142",0
"LOC413144",0
"LOC413145",0
"LOC413147",0
"LOC413152",0.081212044
"LOC413153",0.0395650720930233
"LOC413154",0
"LOC413159",0.0879199523809524
"LOC413164",0
"LOC413165",0
"LOC413167",0
"LOC413168",0
"LOC413169",0
"LOC413170",0.0570641363636364
"LOC413171",0.152644426086957
"LOC413176",0.105178703703704
"LOC413179",0
"LOC413181",0
"LOC413184",0
"LOC413185",0.0207792
"LOC413186",0
"LOC413189",0
"LOC413190",0.0202020222222222
"LOC413192",0.0695187294117647
"LOC413194",0.0311688
"LOC413195",0.0330086375
"LOC413197",0.0101010111111111
"LOC413200",0.0328494705882353
"LOC413204",0.0113636375
"LOC413205",0.13766244
"LOC413207",0
"LOC413208",0
"LOC413209",0.0273060153846154
"LOC413210",0.075367951
"LOC413213",0
"LOC413215",0.07705622
"LOC413222",0.077922
"LOC413223",0.00909091
"LOC413224",0.0732838785714286
"LOC413228",0
"LOC413233",0
"LOC413237",0.0445632411764706
"LOC413239",0
"LOC413240",0
"LOC413242",0.01818182
"LOC413244",0
"LOC413245",0
"LOC413246",0
"LOC413247",0.00349650384615385
"LOC413248",0.0878975391304348
"LOC413251",0.205843965
"LOC413252",0
"LOC413255",0
"LOC413256",0.013203455
"LOC413259",0.112265533333333
"LOC413260",0.107864416666667
"LOC413263",0.0551546962962963
"LOC413264",0.0782451149253731
"LOC413265",0.0393545745454545
"LOC413266",0
"LOC413267",0.051685703030303
"LOC413270",0.151515
"LOC413271",0.0482374428571429
"LOC413274",0.0691367529411765
"LOC413275",0
"LOC413280",0
"LOC413285",0.0259740285714286
"LOC413286",0.0458152666666667
"LOC413288",0
"LOC413289",0.0402697860465116
"LOC413293",0
"LOC413294",0.00568181875
"LOC413296",0
"LOC413299",0
"LOC413303",0.0610870083333333
"LOC413305",0
"LOC413309",0
"LOC413310",0.0876622761363636
"LOC413311",0
"LOC413313",0
"LOC413314",0
"LOC413318",0
"LOC413319",0.0239234210526316
"LOC413324",0.12008967037037
"LOC413328",0
"LOC413331",0.0224320909090909
"LOC413332",0.05573588125
"LOC413333",0.0165289272727273
"LOC413334",0
"LOC413340",0
"LOC413341",0.01443
"LOC413343",0
"LOC413344",0
"LOC413346",0.10069632173913
"LOC413350",0
"LOC413351",0.0435992928571429
"LOC413354",0
"LOC413356",0.0189810076923077
"LOC413357",0
"LOC413362",0
"LOC413363",0
"LOC413365",0
"LOC413366",0.011544
"LOC413368",0.107333748529412
"LOC413369",0
"LOC413370",0.056818125
"LOC413371",0.126159457142857
"LOC413372",0
"LOC413374",0
"LOC413376",0.0107478620689655
"LOC413377",0.0225108018181818
"LOC413379",0.068571388
"LOC413380",0.0389610111111111
"LOC413382",0.017316
"LOC413383",0.17748902
"LOC413384",0.0505050133333333
"LOC413385",0.161822214285714
"LOC413386",0.0498776739130435
"LOC413388",0
"LOC413390",0.1839825
"LOC413391",0.0101010111111111
"LOC413393",0
"LOC413394",0
"LOC413398",0
"LOC413399",0.00909091
"LOC413400",0
"LOC413404",0
"LOC413407",0
"LOC413408",0.047206719047619
"LOC413409",0
"LOC413410",0.0356814757575758
"LOC413411",0
"LOC413416",0.05974021
"LOC413418",0.0674325153846154
"LOC413422",0
"LOC413423",0.0225563824561404
"LOC413425",0
"LOC413427",0.0373868454545455
"LOC413428",0.0655096876106195
"LOC413429",0
"LOC413433",0
"LOC413435",0
"LOC413437",0
"LOC413438",0
"LOC413439",0
"LOC413440",0.0417621558823529
"LOC413441",0
"LOC413447",0
"LOC413450",0.0623376
"LOC413451",0
"LOC413457",0
"LOC413460",0.00568181875
"LOC413462",0.0573592625
"LOC413464",0.0151515166666667
"LOC413466",0.0275398234042553
"LOC413467",0
"LOC413468",0
"LOC413470",0
"LOC413471",0
"LOC413472",0.0495430333333333
"LOC413473",0.0275018911764706
"LOC413474",0.0202020222222222
"LOC413478",0
"LOC413481",0.0368906304347826
"LOC413484",0
"LOC413488",0.01818182
"LOC413489",0.184704
"LOC413490",0
"LOC413491",0
"LOC413493",0.04329
"LOC413494",0.0340909125
"LOC413495",0
"LOC413498",0
"LOC413499",0
"LOC413500",0.0440115166666667
"LOC413501",0.0303030333333333
"LOC413502",0
"LOC413503",0.0378787916666667
"LOC413504",0.055864719047619
"LOC413510",0.0322435965517241
"LOC413512",0
"LOC413515",0
"LOC413517",0
"LOC413520",0
"LOC413523",0
"LOC413524",0.0157418181818182
"LOC413525",0.05772
"LOC413527",0.0101010111111111
"LOC413529",0.0454545
"LOC413531",0.0308933227272727
"LOC413532",0.0448933333333333
"LOC413533",0
"LOC413534",0.0138983736842105
"LOC413539",0.0774127058823529
"LOC413542",0
"LOC413543",0.0529929482758621
"LOC413544",0.114718525
"LOC413547",0
"LOC413548",0
"LOC413549",0.0160427823529412
"LOC413550",0.0374331294117647
"LOC413551",0.0303030333333333
"LOC413553",0.00824571428571429
"LOC413555",0.246753
"LOC413556",0
"LOC413557",0.1177488
"LOC413558",0.1163419125
"LOC413560",0.110161728947368
"LOC413562",0.0330578545454545
"LOC413567",0
"LOC413568",0.0588110926829268
"LOC413569",0.0131473407407407
"LOC413573",0
"LOC413574",0.0688517428571429
"LOC413575",0
"LOC413576",0.0896721428571429
"LOC413577",0.0877606454545455
"LOC413578",0
"LOC413579",0.0247371428571429
"LOC413582",0.0909091
"LOC413583",0.0237111454545455
"LOC413588",0.0303030333333333
"LOC413590",0.129870022222222
"LOC413591",0.01924
"LOC413592",0
"LOC413594",0
"LOC413596",0.0679374
"LOC413601",0
"LOC413605",0.04545455
"LOC413607",0
"LOC413612",0
"LOC413613",0
"LOC413614",0
"LOC413616",0.0346320071428571
"LOC413618",0
"LOC413620",0
"LOC413625",0.022727275
"LOC413627",0.0121212133333333
"LOC413631",0
"LOC413633",0.0392156588235294
"LOC413636",0
"LOC413637",0
"LOC413638",0.0589410384615385
"LOC413643",0
"LOC413645",0.0535714
"LOC413649",0.05772
"LOC413650",0.17316
"LOC413652",0
"LOC413653",0
"LOC413655",0
"LOC413660",0
"LOC413663",0
"LOC413664",0.0268398066666667
"LOC413666",0.0315700414634146
"LOC413669",0
"LOC413670",0.0836941111111111
"LOC413672",0
"LOC413674",0.04545455
"LOC413675",0
"LOC413676",0.0316017233333333
"LOC413677",0.0501442666666667
"LOC413678",0.13376611
"LOC413679",0.0909091
"LOC413680",0
"LOC413683",0.0424242466666667
"LOC413684",0.03923159375
"LOC413686",0
"LOC413688",0
"LOC413689",0
"LOC413690",0
"LOC413691",0.00826446363636364
"LOC413692",0
"LOC413693",0.0485693097560976
"LOC413697",0
"LOC413698",0.0929461823529412
"LOC413699",0.08658
"LOC413702",0.0113636375
"LOC413705",0.011544
"LOC413709",0
"LOC413711",0
"LOC413713",0
"LOC413714",0
"LOC413718",0.0157418181818182
"LOC413720",0
"LOC413721",0.00443459024390244
"LOC413723",0.0588744
"LOC413727",0
"LOC413728",0
"LOC413730",0.065862725
"LOC413732",0.0151515166666667
"LOC413738",0.0107569151515152
"LOC413739",0.01818182
"LOC413740",0.29870155
"LOC413742",0
"LOC413746",0.04545455
"LOC413749",0.0336330461538462
"LOC413753",0.0160427823529412
"LOC413754",0.084415525
"LOC413755",0.0340548066666667
"LOC413757",0
"LOC413758",0.022727275
"LOC413759",0.0562770823529412
"LOC413762",0
"LOC413763",0
"LOC413766",0
"LOC413768",0.0150573913043478
"LOC413772",0.021645
"LOC413774",0
"LOC413781",0.0617867272727273
"LOC413782",0.0742296941176471
"LOC413783",0.054965196969697
"LOC413784",0.0292580827586207
"LOC413786",0
"LOC413789",0
"LOC413791",0
"LOC413792",0
"LOC413793",0.13203455
"LOC413794",0
"LOC413795",0.10786435
"LOC413796",0.0121212133333333
"LOC413802",0
"LOC413805",0
"LOC413807",0.0765785586206897
"LOC413809",0
"LOC413810",0
"LOC413812",0.0303030333333333
"LOC413813",0
"LOC413814",0.0971621111111111
"LOC413815",0
"LOC413816",0.038961065
"LOC413817",0.0412528352941176
"LOC413821",0
"LOC413825",0.0113636375
"LOC413827",0
"LOC413829",0.040043275
"LOC413831",0
"LOC413833",0.0422910153846154
"LOC413834",0.0351413588235294
"LOC413835",0
"LOC413837",0.121588491304348
"LOC413840",0
"LOC413842",0
"LOC413844",0.050505
"LOC413852",0.0129870142857143
"LOC413854",0.02640691
"LOC413855",0
"LOC413858",0.065988027027027
"LOC413867",0
"LOC413868",0
"LOC413869",0
"LOC413870",0
"LOC413873",0.0458364705882353
"LOC413874",0.0442013973684211
"LOC413875",0
"LOC413877",0
"LOC413878",0
"LOC413879",0
"LOC413880",0
"LOC413881",0
"LOC413884",0
"LOC413885",0
"LOC413889",0
"LOC413891",0
"LOC413892",0.09588736
"LOC413895",0
"LOC413896",0.114885
"LOC413898",0
"LOC413899",0.017316
"LOC413900",0.0315398571428571
"LOC413906",0.0688704818181818
"LOC413907",0
"LOC413908",0.156429062162162
"LOC413909",0
"LOC413912",0
"LOC413914",0.0364357583333333
"LOC413915",0
"LOC413917",0.05735935
"LOC413919",0
"LOC413924",0
"LOC413925",0.0432315283783784
"LOC413926",0
"LOC413928",0
"LOC413929",0
"LOC413930",0
"LOC413931",0.0334513636363636
"LOC413933",0
"LOC413934",0.0202020222222222
"LOC413935",0
"LOC413936",0.0602212288888889
"LOC413940",0.0101010111111111
"LOC413942",0
"LOC413943",0
"LOC413944",0.00324675357142857
"LOC413946",0
"LOC413947",0
"LOC413948",0
"LOC413955",0
"LOC413957",0.170995775
"LOC413958",0
"LOC413959",0
"LOC413964",0
"LOC413966",0
"LOC413968",0.0539632603448276
"LOC413971",0
"LOC413973",0.00534759411764706
"LOC413977",0.015348303030303
"LOC413980",0.12554103125
"LOC413984",0
"LOC413987",0.092352
"LOC413989",0.0742115714285714
"LOC413994",0.0303030333333333
"LOC413995",0.08268393
"LOC413997",0
"LOC413998",0.0667110358974359
"LOC414001",0
"LOC414002",0.09696966
"LOC414004",0.0303030333333333
"LOC414008",0
"LOC414009",0
"LOC414011",0
"LOC414012",0
"LOC414014",0
"LOC414015",0
"LOC414017",0.0151515166666667
"LOC414021",0.0783155636363636
"LOC414022",0.0311688
"LOC414025",0.077922
"LOC414029",0.0338680647058824
"LOC414032",0
"LOC414033",0
"LOC414035",0
"LOC414036",0
"LOC414038",0
"LOC414039",0
"LOC414042",0.0188620785714286
"LOC414043",0.117501428571429
"LOC414048",0.0434961523809524
"LOC414051",0.0281385083333333
"LOC494509",0.0593691428571429
"LOC503505",0.0151515166666667
"LOC550645",0.0731601
"LOC550651",0
"LOC550655",0.11544
"LOC550656",0.06168825
"LOC550663",0
"LOC550664",0
"LOC550667",0.09199125
"LOC550671",0.0441558
"LOC550673",0
"LOC550677",0.0991734727272727
"LOC550684",0
"LOC550685",0
"LOC550686",0.0180688695652174
"LOC550687",0
"LOC550691",0.0308123529411765
"LOC550692",0
"LOC550694",0.22943705
"LOC550695",0
"LOC550698",0
"LOC550700",0.0223665055555556
"LOC550701",0
"LOC550706",0
"LOC550708",0.132343807142857
"LOC550710",0
"LOC550712",0.069264
"LOC550715",0
"LOC550716",0
"LOC550724",0.0247371428571429
"LOC550732",0.0792654965517241
"LOC550734",0
"LOC550735",0.0440770909090909
"LOC550739",0.051948
"LOC550745",0.021645
"LOC550748",0
"LOC550749",0
"LOC550780",0
"LOC550785",0
"LOC550789",0
"LOC550791",0
"LOC550794",0
"LOC550798",0
"LOC550801",0.0440115166666667
"LOC550804",0.0224320909090909
"LOC550806",0
"LOC550808",0
"LOC550811",0.0737012775
"LOC550814",0
"LOC550818",0.0151515166666667
"LOC550822",0
"LOC550824",0
"LOC550827",0.04545455
"LOC550828",0
"LOC550829",0
"LOC550834",0
"LOC550854",0.0969696
"LOC550858",0
"LOC550865",0.0389610181818182
"LOC550869",0.143475428571429
"LOC550870",0.0737069684210526
"LOC550881",0
"LOC550884",0
"LOC550885",0
"LOC550886",0
"LOC550895",0
"LOC550899",0.04545455
"LOC550901",0.0303030333333333
"LOC550903",0.0129870142857143
"LOC550906",0
"LOC550915",0
"LOC550918",0.0402436703703704
"LOC550920",0
"LOC550922",0.0394420222222222
"LOC550924",0.0303030333333333
"LOC550926",0
"LOC550928",0.131106857142857
"LOC550929",0
"LOC550930",0.0220057583333333
"LOC550935",0
"LOC550937",0.077256
"LOC550940",0
"LOC550941",0
"LOC550948",0
"LOC550955",0.02886
"LOC550956",0
"LOC550958",0
"LOC550962",0
"LOC550964",0.0403215685714286
"LOC550965",0.0303030333333333
"LOC550966",0
"LOC550968",0.00909091
"LOC550969",0
"LOC550970",0.0591630333333333
"LOC550973",0.138528
"LOC550975",0
"LOC550976",0.135962703703704
"LOC550977",0
"LOC550978",0.022727275
"LOC550984",0.011544
"LOC550987",0
"LOC550991",0
"LOC550996",0
"LOC550998",0.0157418181818182
"LOC551005",0.156040827272727
"LOC551009",0
"LOC551012",0.0106951882352941
"LOC551016",0.120611679927007
"LOC551020",0.04329
"LOC551021",0.0101010111111111
"LOC551028",0.150334465454545
"LOC551029",0
"LOC551031",0
"LOC551033",0.0113636375
"LOC551036",0
"LOC551039",0
"LOC551041",0.034632
"LOC551042",0
"LOC551043",0.046233748
"LOC551044",0.15710665
"LOC551046",0.00568181875
"LOC551047",0
"LOC551053",0.045925052173913
"LOC551055",0
"LOC551057",0
"LOC551061",0.0363636
"LOC551066",0
"LOC551069",0.0583275894736842
"LOC551071",0.0269841233333333
"LOC551072",0.01924
"LOC551073",0.0183345882352941
"LOC551078",0.05772
"LOC551079",0.0411255
"LOC551080",0.0303030333333333
"LOC551083",0.0108225
"LOC551085",0
"LOC551086",0.0293410111111111
"LOC551087",0
"LOC551088",0.00826446363636364
"LOC551089",0.1029915
"LOC551090",0
"LOC551093",0
"LOC551094",0
"LOC551097",0
"LOC551098",0.00909091
"LOC551099",0
"LOC551100",0
"LOC551101",0
"LOC551103",0
"LOC551104",0.034632
"LOC551106",0
"LOC551107",0
"LOC551109",0.0129870142857143
"LOC551111",0
"LOC551113",0
"LOC551114",0
"LOC551115",0.130761313235294
"LOC551116",0
"LOC551119",0
"LOC551121",0.05281382
"LOC551122",0
"LOC551123",0.0909091
"LOC551124",0
"LOC551125",0.0822510333333333
"LOC551126",0
"LOC551128",0
"LOC551130",0.0577200444444444
"LOC551131",0
"LOC551133",0.0551948375
"LOC551135",0
"LOC551137",0.05281382
"LOC551140",0
"LOC551142",0.021645
"LOC551143",0
"LOC551144",0.0303030333333333
"LOC551146",0
"LOC551147",0
"LOC551148",0
"LOC551150",0
"LOC551153",0
"LOC551154",0
"LOC551156",0
"LOC551157",0
"LOC551158",0
"LOC551162",0
"LOC551163",0
"LOC551165",0
"LOC551167",0.00865800487804878
"LOC551168",0.0407247037037037
"LOC551169",0.0303030333333333
"LOC551170",0.0728908933588761
"LOC551171",0
"LOC551173",0
"LOC551174",0
"LOC551176",0.149659766666667
"LOC551177",0.181818033333333
"LOC551178",0
"LOC551179",0.0123966954545455
"LOC551180",0.0701019129032258
"LOC551182",0.0392496
"LOC551184",0
"LOC551185",0
"LOC551188",0.0599875942857143
"LOC551189",0
"LOC551191",0
"LOC551193",0
"LOC551194",0
"LOC551197",0.053872
"LOC551200",0
"LOC551201",0
"LOC551202",0.04545455
"LOC551203",0.0947570674603175
"LOC551204",0.022727275
"LOC551205",0
"LOC551206",0
"LOC551207",0
"LOC551208",0.0764790055555556
"LOC551210",0
"LOC551211",0
"LOC551212",0
"LOC551213",0.125757505
"LOC551214",0.0779221333333333
"LOC551215",0
"LOC551216",0
"LOC551217",0.207792
"LOC551223",0
"LOC551224",0.0505363934782609
"LOC551225",0
"LOC551226",0
"LOC551227",0
"LOC551232",0.160471627586207
"LOC551235",0
"LOC551237",0
"LOC551240",0
"LOC551241",0.0169037238095238
"LOC551242",0
"LOC551243",0
"LOC551248",0
"LOC551249",0.0832500505494505
"LOC551250",0.0757072023255814
"LOC551252",0.184910142857143
"LOC551256",0
"LOC551258",0
"LOC551259",0.0654315537634409
"LOC551260",0
"LOC551261",0.02886
"LOC551263",0
"LOC551264",0
"LOC551265",0
"LOC551268",0
"LOC551269",0
"LOC551270",0.04545455
"LOC551272",0.0439735429824561
"LOC551273",0
"LOC551275",0
"LOC551276",0
"LOC551279",0
"LOC551280",0.0495430333333333
"LOC551281",0.01818182
"LOC551282",0
"LOC551283",0.0303030333333333
"LOC551284",0.0303030333333333
"LOC551290",0
"LOC551291",0.0134680148148148
"LOC551293",0.163059
"LOC551295",0
"LOC551296",0.024531
"LOC551297",0.068181825
"LOC551301",0
"LOC551302",0
"LOC551303",0
"LOC551305",0
"LOC551308",0
"LOC551309",0
"LOC551311",0
"LOC551313",0
"LOC551314",0
"LOC551316",0
"LOC551318",0
"LOC551319",0.0640922224188791
"LOC551320",0.0473097857142857
"LOC551321",0
"LOC551323",0.0688517333333333
"LOC551324",0
"LOC551327",0.0667263655172414
"LOC551328",0.0921822647058824
"LOC551330",0
"LOC551331",0.025974
"LOC551338",0
"LOC551339",0
"LOC551340",0
"LOC551343",0
"LOC551344",0.0472254818181818
"LOC551345",0
"LOC551347",0.0273060153846154
"LOC551349",0
"LOC551353",0
"LOC551354",0
"LOC551355",0.04545455
"LOC551356",0.0858336578249337
"LOC551358",0
"LOC551360",0.01704545625
"LOC551361",0.01022125
"LOC551364",0.017316
"LOC551365",0
"LOC551369",0.153370357142857
"LOC551371",0
"LOC551372",0.00649350714285714
"LOC551373",0
"LOC551374",0
"LOC551375",0
"LOC551376",0
"LOC551378",0.04545455
"LOC551379",0
"LOC551381",0
"LOC551383",0
"LOC551385",0
"LOC551386",0
"LOC551391",0
"LOC551392",0.0742590461538462
"LOC551395",0
"LOC551396",0.0151515166666667
"LOC551397",0.141620142857143
"LOC551398",0
"LOC551400",0.109307275
"LOC551401",0.0209467774193548
"LOC551403",0
"LOC551404",0.11544
"LOC551405",0.0318490928571429
"LOC551406",0
"LOC551407",0.172335466666667
"LOC551408",0.01818182
"LOC551409",0.0790612631578947
"LOC551410",0
"LOC551412",0
"LOC551413",0
"LOC551414",0
"LOC551415",0
"LOC551416",0
"LOC551418",0
"LOC551419",0
"LOC551420",0
"LOC551421",0.506494
"LOC551422",0
"LOC551424",0
"LOC551425",0.03729605
"LOC551426",0
"LOC551427",0.022727275
"LOC551428",0
"LOC551430",0.022727275
"LOC551431",0
"LOC551432",0.05844151
"LOC551433",0
"LOC551434",0.116883
"LOC551435",0
"LOC551436",0
"LOC551437",0.110389636956522
"LOC551438",0
"LOC551441",0
"LOC551442",0
"LOC551443",0
"LOC551445",0
"LOC551447",0
"LOC551449",0.004545455
"LOC551451",0
"LOC551452",0.0113636375
"LOC551454",0.067445872
"LOC551457",0.1073592
"LOC551460",0.0324250862745098
"LOC551461",0
"LOC551463",0
"LOC551464",0
"LOC551465",0.033549775
"LOC551466",0
"LOC551467",0
"LOC551469",0
"LOC551470",0
"LOC551472",0
"LOC551474",0.00699300769230769
"LOC551476",0
"LOC551478",0
"LOC551480",0
"LOC551483",0
"LOC551484",0
"LOC551485",0
"LOC551486",0
"LOC551488",0
"LOC551489",0
"LOC551490",0.0562770111111111
"LOC551492",0
"LOC551493",0
"LOC551494",0.0246753
"LOC551495",0
"LOC551496",0.221741122222222
"LOC551498",0.00432900476190476
"LOC551499",0
"LOC551500",0.0880230111111111
"LOC551501",0.01818182
"LOC551502",0.0806562263157895
"LOC551505",0
"LOC551506",0.0202020222222222
"LOC551508",0
"LOC551510",0.0347923518518519
"LOC551512",0.0909091
"LOC551513",0
"LOC551514",0.0834744586956522
"LOC551515",0
"LOC551516",0
"LOC551517",0
"LOC551518",0
"LOC551519",0
"LOC551520",0
"LOC551521",0.199134266666667
"LOC551523",0
"LOC551524",0
"LOC551525",0.0960250909090909
"LOC551526",0.00826446363636364
"LOC551527",0
"LOC551528",0
"LOC551529",0
"LOC551530",0.0532800230769231
"LOC551531",0.034632
"LOC551532",0
"LOC551533",0.0417439357142857
"LOC551535",0.027417
"LOC551537",0.0946195857142857
"LOC551538",0.051948
"LOC551539",0
"LOC551540",0.0789527285714286
"LOC551541",0
"LOC551544",0.127618972
"LOC551545",0.051948
"LOC551547",0
"LOC551548",0.0881078941176471
"LOC551549",0.02886
"LOC551550",0
"LOC551551",0
"LOC551552",0
"LOC551553",0.04458873
"LOC551554",0
"LOC551555",0.007215
"LOC551556",0.05367964
"LOC551557",0
"LOC551558",0.047699187037037
"LOC551560",0.0236127272727273
"LOC551561",0.0207792
"LOC551562",0.0646122622807018
"LOC551563",0.0440115166666667
"LOC551566",0.156565666666667
"LOC551570",0
"LOC551571",0.0952380210526316
"LOC551572",0.0768398875
"LOC551573",0
"LOC551574",0
"LOC551576",0.0157418181818182
"LOC551577",0.139115
"LOC551578",0
"LOC551579",0.00909091
"LOC551580",0
"LOC551581",0
"LOC551584",0
"LOC551585",0
"LOC551586",0
"LOC551587",0.0303030333333333
"LOC551588",0
