LOC105827748	XP_012521288.1
LOC105835025	XP_012533408.1
LOC105835026	XP_012533410.1
LOC105835027	XP_012533411.1
LOC105835027	XP_012533412.1
LOC105835027	XP_012533413.1
LOC105835028	XP_012533414.1
LOC105835029	XP_012533415.1
LOC105835029	XP_012533416.1
LOC105835029	XP_012533417.1
LOC105835030	XP_012533418.1
LOC105835031	XP_012533422.1
LOC105835031	XP_012533430.1
LOC105835031	XP_012533438.1
LOC105835031	XP_012533447.1
LOC105835031	XP_012533455.1
LOC105835031	XP_012533464.1
LOC105835031	XP_012533473.1
LOC105835031	XP_012533481.1
LOC105835032	XP_012533419.1
LOC105835033	XP_012533420.1
LOC105835034	XP_012533421.1
LOC105835035	XP_012533423.1
LOC105835035	XP_012533424.1
LOC105835036	XP_012533425.1
LOC105835037	XP_012533426.1
LOC105835038	XP_012533427.1
LOC105835039	XP_012533428.1
LOC105835040	XP_012533429.1
LOC105835041	XP_012533431.1
LOC105835042	XP_012533432.1
LOC105835042	XP_012533433.1
LOC105835043	XP_012533434.1
LOC105835044	XP_012533435.1
LOC105835045	XP_012533436.1
LOC105835045	XP_012533437.1
LOC105835045	XP_012533439.1
LOC105835045	XP_012533440.1
LOC105835045	XP_012533441.1
LOC105835046	XP_012533442.1
LOC105835047	XP_012533443.1
LOC105835048	XP_012533444.1
LOC105835049	XP_012533445.1
LOC105835049	XP_012533446.1
LOC105835049	XP_012533448.1
LOC105835050	XP_012533449.1
LOC105835051	XP_012533450.1
LOC105835052	XP_012533451.1
LOC105835053	XP_012533452.1
LOC105835054	XP_012533453.1
LOC105835055	XP_012533454.1
LOC105835056	XP_012533456.1
LOC105835057	XP_012533457.1
LOC105835058	XP_012533458.1
LOC105835059	XP_012533459.1
LOC105835059	XP_012533460.1
LOC105835059	XP_012533461.1
LOC105835059	XP_012533462.1
LOC105835059	XP_012533463.1
LOC105835059	XP_012533465.1
LOC105835059	XP_012533466.1
LOC105835059	XP_012533467.1
LOC105835059	XP_012533468.1
LOC105835059	XP_012533469.1
LOC105835060	XP_012533470.1
LOC105835060	XP_012533471.1
LOC105835062	XP_012533472.1
LOC105835062	XP_012533474.1
LOC105835063	XP_012533475.1
LOC105835064	XP_012533476.1
LOC105835064	XP_012533477.1
LOC105835065	XP_012533478.1
LOC105835065	XP_012533479.1
LOC105835067	XP_012533480.1
LOC105835067	XP_012533482.1
LOC105835068	XP_012533483.1
LOC105835069	XP_012533484.1
LOC105835069	XP_012533485.1
LOC105835069	XP_012533486.1
LOC105835070	XP_012533487.1
LOC105835071	XP_012533488.1
LOC105835071	XP_012533489.1
LOC105835071	XP_012533490.1
LOC105835072	XP_012533493.1
LOC105835073	XP_012533491.1
LOC105835073	XP_012533492.1
LOC105835075	XP_012533494.1
LOC105835076	XP_012533495.1
LOC105835076	XP_012533496.1
LOC105835077	XP_012533497.1
LOC105835078	XP_012533498.1
LOC105835079	XP_012533499.1
LOC105835080	XP_012533500.1
LOC105835081	XP_012533504.1
LOC105835081	XP_012533513.1
LOC105835082	XP_012533501.1
LOC105835083	XP_012533502.1
LOC105835083	XP_012533503.1
LOC105835085	XP_012533505.1
LOC105835086	XP_012533506.1
LOC105835086	XP_012533507.1
LOC105835086	XP_012533508.1
LOC105835086	XP_012533509.1
LOC105835086	XP_012533510.1
LOC105835086	XP_012533511.1
LOC105835087	XP_012533550.1
LOC105835088	XP_012533512.1
LOC105835089	XP_012533514.1
LOC105835090	XP_012533515.1
LOC105835091	XP_012533516.1
LOC105835092	XP_012533517.1
LOC105835092	XP_012533518.1
LOC105835092	XP_012533519.1
LOC105835092	XP_012533520.1
LOC105835092	XP_012533521.1
LOC105835093	XP_012533525.1
LOC105835093	XP_012533533.1
LOC105835094	XP_012533522.1
LOC105835095	XP_012533523.1
LOC105835096	XP_012533524.1
LOC105835097	XP_012533526.1
LOC105835098	XP_012533527.1
LOC105835099	XP_012533528.1
LOC105835099	XP_012533529.1
LOC105835099	XP_012533530.1
LOC105835099	XP_012533531.1
LOC105835100	XP_012533532.1
LOC105835101	XP_012533534.1
LOC105835102	XP_012533535.1
LOC105835103	XP_012533536.1
LOC105835103	XP_012533537.1
LOC105835103	XP_012533538.1
LOC105835103	XP_012533539.1
LOC105835103	XP_012533540.1
LOC105835103	XP_012533541.1
LOC105835103	XP_012533542.1
LOC105835103	XP_012533543.1
LOC105835104	XP_012533546.1
LOC105835106	XP_012533544.1
LOC105835107	XP_012533545.1
LOC105835108	XP_012533547.1
LOC105835109	XP_012533548.1
LOC105835109	XP_012533549.1
LOC105835110	XP_012533551.1
LOC105835110	XP_012533552.1
LOC105835110	XP_012533553.1
LOC105835111	XP_012533554.1
LOC105835112	XP_012533555.1
LOC105835112	XP_012533556.1
LOC105835112	XP_012533557.1
LOC105835112	XP_012533558.1
LOC105835112	XP_012533559.1
LOC105835112	XP_012533560.1
LOC105835112	XP_012533561.1
LOC105835113	XP_012533562.1
LOC105835113	XP_012533563.1
LOC105835114	XP_012533564.1
LOC105835114	XP_012533565.1
LOC105835115	XP_012533566.1
LOC105835115	XP_012533567.1
LOC105835116	XP_012533568.1
LOC105835116	XP_012533569.1
LOC105835117	XP_012533570.1
LOC105835118	XP_012533571.1
LOC105835118	XP_012533572.1
LOC105835119	XP_012533573.1
LOC105835120	XP_012533574.1
LOC105835121	XP_012533575.1
LOC105835121	XP_012533576.1
LOC105835121	XP_012533577.1
LOC105835121	XP_012533578.1
LOC105835121	XP_012533579.1
LOC105835122	XP_012533580.1
LOC105835123	XP_012533581.1
LOC105835123	XP_012533582.1
LOC105835124	XP_012533583.1
LOC105835124	XP_012533584.1
LOC105835125	XP_012533585.1
LOC105835126	XP_012533586.1
LOC105835128	XP_012533587.1
LOC105835129	XP_012533588.1
LOC105835130	XP_012533589.1
LOC105835130	XP_012533590.1
LOC105835131	XP_012533592.1
LOC105835132	XP_012533593.1
LOC105835133	XP_012533594.1
LOC105835134	XP_012533595.1
LOC105835135	XP_012533596.1
LOC105835136	XP_012533597.1
LOC105835136	XP_012533598.1
LOC105835136	XP_012533599.1
LOC105835136	XP_012533600.1
LOC105835137	XP_012533603.1
LOC105835138	XP_012533601.1
LOC105835139	XP_012533602.1
LOC105835140	XP_012533604.1
LOC105835141	XP_012533605.1
LOC105835142	XP_012533606.1
LOC105835143	XP_012533607.1
LOC105835143	XP_012533608.1
LOC105835143	XP_012533609.1
LOC105835143	XP_012533610.1
LOC105835143	XP_012533611.1
LOC105835143	XP_012533612.1
LOC105835143	XP_012533613.1
LOC105835143	XP_012533614.1
LOC105835143	XP_012533615.1
LOC105835143	XP_012533616.1
LOC105835143	XP_012533618.1
LOC105835144	XP_012533617.1
LOC105835144	XP_012533625.1
LOC105835145	XP_012533619.1
LOC105835145	XP_012533620.1
LOC105835146	XP_012533621.1
LOC105835147	XP_012533622.1
LOC105835148	XP_012533623.1
LOC105835148	XP_012533624.1
LOC105835149	XP_012533626.1
LOC105835149	XP_012533627.1
LOC105835149	XP_012533628.1
LOC105835149	XP_012533629.1
LOC105835149	XP_012533630.1
LOC105835149	XP_012533631.1
LOC105835149	XP_012533632.1
LOC105835149	XP_012533633.1
LOC105835149	XP_012533634.1
LOC105835150	XP_012533635.1
LOC105835151	XP_012533670.1
LOC105835152	XP_012533639.1
LOC105835153	XP_012533636.1
LOC105835154	XP_012533637.1
LOC105835155	XP_012533638.1
LOC105835156	XP_012533640.1
LOC105835156	XP_012533641.1
LOC105835156	XP_012533642.1
LOC105835156	XP_012533643.1
LOC105835156	XP_012533644.1
LOC105835156	XP_012533645.1
LOC105835156	XP_012533646.1
LOC105835157	XP_012533647.1
LOC105835158	XP_012533648.1
LOC105835159	XP_012533652.1
LOC105835160	XP_012533649.1
LOC105835161	XP_012533650.1
LOC105835162	XP_012533651.1
LOC105835166	XP_012533653.1
LOC105835167	XP_012533654.1
LOC105835168	XP_012533655.1
LOC105835169	XP_012533656.1
LOC105835170	XP_012533660.1
LOC105835171	XP_012533657.1
LOC105835172	XP_012533658.1
LOC105835173	XP_012533659.1
LOC105835174	XP_012533661.1
LOC105835175	XP_012533662.1
LOC105835176	XP_012533663.1
LOC105835177	XP_012533664.1
LOC105835177	XP_012533665.1
LOC105835178	XP_012533666.1
LOC105835178	XP_012533667.1
LOC105835180	XP_012533668.1
LOC105835181	XP_012533669.1
LOC105835182	XP_012533671.1
LOC105835182	XP_012533672.1
LOC105835182	XP_012533673.1
LOC105835183	XP_012533674.1
LOC105835183	XP_012533675.1
LOC105835183	XP_012533676.1
LOC105835183	XP_012533677.1
LOC105835184	XP_012533678.1
LOC105835185	XP_012533679.1
LOC105835185	XP_012533680.1
LOC105835186	XP_012533682.1
LOC105835187	XP_012533681.1
LOC105835188	XP_012533683.1
LOC105835189	XP_012533684.1
LOC105835190	XP_012533685.1
LOC105835191	XP_012533686.1
LOC105835192	XP_012533687.1
LOC105835193	XP_012533688.1
LOC105835194	XP_012533689.1
LOC105835194	XP_012533690.1
LOC105835194	XP_012533691.1
LOC105835195	XP_012533692.1
LOC105835195	XP_012533693.1
LOC105835196	XP_012533694.1
LOC105835197	XP_012533695.1
LOC105835198	XP_012533696.1
LOC105835198	XP_012533697.1
LOC105835198	XP_012533698.1
LOC105835198	XP_012533699.1
LOC105835199	XP_012533700.1
LOC105835201	XP_012533706.1
LOC105835202	XP_012533701.1
LOC105835202	XP_012533702.1
LOC105835202	XP_012533703.1
LOC105835202	XP_012533704.1
LOC105835202	XP_012533705.1
LOC105835202	XP_012533707.1
LOC105835202	XP_012533708.1
LOC105835203	XP_012533709.1
LOC105835203	XP_012533710.1
LOC105835203	XP_012533711.1
LOC105835203	XP_012533712.1
LOC105835203	XP_012533713.1
LOC105835203	XP_012533714.1
LOC105835203	XP_012533715.1
LOC105835203	XP_012533716.1
LOC105835203	XP_012533717.1
LOC105835203	XP_012533718.1
LOC105835205	XP_012533719.1
LOC105835206	XP_012533720.1
LOC105835207	XP_012533721.1
LOC105835208	XP_012533722.1
LOC105835209	XP_012533723.1
LOC105835210	XP_012533724.1
LOC105835211	XP_012533725.1
LOC105835212	XP_012533726.1
LOC105835213	XP_012533730.1
LOC105835213	XP_012533737.1
LOC105835213	XP_012533747.1
LOC105835213	XP_012533757.1
LOC105835213	XP_012533765.1
LOC105835213	XP_012533773.1
LOC105835213	XP_012533779.1
LOC105835213	XP_012533787.1
LOC105835214	XP_012533727.1
LOC105835215	XP_012533728.1
LOC105835216	XP_012533729.1
LOC105835217	XP_012533731.1
LOC105835218	XP_012533732.1
LOC105835219	XP_012533733.1
LOC105835220	XP_012533734.1
LOC105835220	XP_012533735.1
LOC105835220	XP_012533736.1
LOC105835221	XP_012533738.1
LOC105835222	XP_012533739.1
LOC105835223	XP_012533740.1
LOC105835224	XP_012533741.1
LOC105835224	XP_012533742.1
LOC105835224	XP_012533743.1
LOC105835224	XP_012533744.1
LOC105835224	XP_012533745.1
LOC105835224	XP_012533746.1
LOC105835224	XP_012533748.1
LOC105835224	XP_012533749.1
LOC105835224	XP_012533750.1
LOC105835224	XP_012533751.1
LOC105835224	XP_012533752.1
LOC105835224	XP_012533753.1
LOC105835224	XP_012533754.1
LOC105835225	XP_012533793.1
LOC105835226	XP_012533755.1
LOC105835226	XP_012533756.1
LOC105835227	XP_012533758.1
LOC105835227	XP_012533759.1
LOC105835228	XP_012533760.1
LOC105835229	XP_012533761.1
LOC105835230	XP_012533762.1
LOC105835231	XP_012533763.1
LOC105835232	XP_012533764.1
LOC105835233	XP_012533766.1
LOC105835234	XP_012533767.1
LOC105835234	XP_012533768.1
LOC105835234	XP_012533769.1
LOC105835235	XP_012533770.1
LOC105835235	XP_012533771.1
LOC105835235	XP_012533772.1
LOC105835237	XP_012533774.1
LOC105835238	XP_012533775.1
LOC105835239	XP_012533776.1
LOC105835240	XP_012533777.1
LOC105835240	XP_012533778.1
LOC105835241	XP_012533780.1
LOC105835242	XP_012533781.1
LOC105835242	XP_012533782.1
LOC105835243	XP_012533783.1
LOC105835243	XP_012533784.1
LOC105835244	XP_012533785.1
LOC105835244	XP_012533786.1
LOC105835245	XP_012533788.1
LOC105835246	XP_012533789.1
LOC105835246	XP_012533790.1
LOC105835246	XP_012533791.1
LOC105835246	XP_012533792.1
LOC105835246	XP_012533794.1
LOC105835247	XP_012533795.1
LOC105835248	XP_012533796.1
LOC105835249	XP_012533797.1
LOC105835250	XP_012533801.1
LOC105835251	XP_012533798.1
LOC105835252	XP_012533799.1
LOC105835253	XP_012533800.1
LOC105835255	XP_012533802.1
LOC105835255	XP_012533803.1
LOC105835255	XP_012533804.1
LOC105835255	XP_012533805.1
LOC105835255	XP_012533806.1
LOC105835255	XP_012533807.1
LOC105835255	XP_012533808.1
LOC105835256	XP_012533813.1
LOC105835256	XP_012533822.1
LOC105835257	XP_012533809.1
LOC105835258	XP_012533810.1
LOC105835258	XP_012533811.1
LOC105835258	XP_012533812.1
LOC105835260	XP_012533814.1
LOC105835260	XP_012533815.1
LOC105835261	XP_012533816.1
LOC105835262	XP_012533817.1
LOC105835262	XP_012533818.1
LOC105835262	XP_012533819.1
LOC105835262	XP_012533820.1
LOC105835262	XP_012533821.1
LOC105835263	XP_012533823.1
LOC105835263	XP_012533824.1
LOC105835263	XP_012533825.1
LOC105835263	XP_012533826.1
LOC105835263	XP_012533827.1
LOC105835263	XP_012533828.1
LOC105835264	XP_012533829.1
LOC105835265	XP_012533830.1
LOC105835266	XP_012533835.1
LOC105835267	XP_012533831.1
LOC105835267	XP_012533832.1
LOC105835268	XP_012533833.1
LOC105835269	XP_012533834.1
LOC105835269	XP_012533836.1
LOC105835269	XP_012533837.1
LOC105835270	XP_012533838.1
LOC105835271	XP_012533839.1
LOC105835272	XP_012533840.1
LOC105835272	XP_012533841.1
LOC105835273	XP_012533842.1
LOC105835274	XP_012533843.1
LOC105835275	XP_012533848.1
LOC105835276	XP_012533844.1
LOC105835276	XP_012533845.1
LOC105835276	XP_012533846.1
LOC105835276	XP_012533847.1
LOC105835277	XP_012533849.1
LOC105835278	XP_012533850.1
LOC105835279	XP_012533851.1
LOC105835279	XP_012533852.1
LOC105835279	XP_012533853.1
LOC105835279	XP_012533854.1
LOC105835281	XP_012533858.1
LOC105835282	XP_012533855.1
LOC105835283	XP_012533856.1
LOC105835284	XP_012533857.1
LOC105835284	XP_012533859.1
LOC105835284	XP_012533860.1
LOC105835284	XP_012533861.1
LOC105835285	XP_012533862.1
LOC105835286	XP_012533863.1
LOC105835287	XP_012533864.1
LOC105835288	XP_012533865.1
LOC105835289	XP_012533866.1
LOC105835290	XP_012533867.1
LOC105835290	XP_012533868.1
LOC105835291	XP_012533869.1
LOC105835291	XP_012533870.1
LOC105835291	XP_012533871.1
LOC105835291	XP_012533872.1
LOC105835291	XP_012533873.1
LOC105835292	XP_012533874.1
LOC105835292	XP_012533875.1
LOC105835292	XP_012533876.1
LOC105835293	XP_012533916.1
LOC105835294	XP_012533877.1
LOC105835295	XP_012533878.1
LOC105835295	XP_012533879.1
LOC105835295	XP_012533880.1
LOC105835295	XP_012533881.1
LOC105835295	XP_012533882.1
LOC105835297	XP_012533883.1
LOC105835297	XP_012533884.1
LOC105835298	XP_012533885.1
LOC105835299	XP_012533886.1
LOC105835300	XP_012533887.1
LOC105835301	XP_012533891.1
LOC105835302	XP_012533888.1
LOC105835303	XP_012533889.1
LOC105835304	XP_012533890.1
LOC105835304	XP_012533892.1
LOC105835304	XP_012533893.1
LOC105835305	XP_012533894.1
LOC105835306	XP_012533895.1
LOC105835306	XP_012533896.1
LOC105835306	XP_012533897.1
LOC105835307	XP_012533898.1
LOC105835307	XP_012533899.1
LOC105835308	XP_012533904.1
LOC105835309	XP_012533900.1
LOC105835310	XP_012533901.1
LOC105835310	XP_012533902.1
LOC105835310	XP_012533903.1
LOC105835311	XP_012533905.1
LOC105835312	XP_012533906.1
LOC105835313	XP_012533907.1
LOC105835313	XP_012533908.1
LOC105835313	XP_012533909.1
LOC105835314	XP_012533910.1
LOC105835314	XP_012533911.1
LOC105835315	XP_012533912.1
LOC105835316	XP_012533917.1
LOC105835317	XP_012533913.1
LOC105835318	XP_012533914.1
LOC105835319	XP_012533915.1
LOC105835319	XP_012533918.1
LOC105835320	XP_012533919.1
LOC105835321	XP_012533920.1
LOC105835321	XP_012533921.1
LOC105835321	XP_012533922.1
LOC105835322	XP_012533923.1
LOC105835322	XP_012533924.1
LOC105835323	XP_012533925.1
LOC105835324	XP_012533930.1
LOC105835325	XP_012533926.1
LOC105835325	XP_012533927.1
LOC105835326	XP_012533928.1
LOC105835326	XP_012533929.1
LOC105835327	XP_012533931.1
LOC105835328	XP_012533932.1
LOC105835328	XP_012533933.1
LOC105835328	XP_012533934.1
LOC105835329	XP_012533935.1
LOC105835330	XP_012533936.1
LOC105835330	XP_012533937.1
LOC105835331	XP_012533938.1
LOC105835332	XP_012533942.1
LOC105835333	XP_012533939.1
LOC105835333	XP_012533940.1
LOC105835333	XP_012533941.1
LOC105835333	XP_012533943.1
LOC105835334	XP_012533944.1
LOC105835334	XP_012533945.1
LOC105835335	XP_012533946.1
LOC105835336	XP_012533947.1
LOC105835336	XP_012533948.1
LOC105835337	XP_012533949.1
LOC105835337	XP_012533950.1
LOC105835337	XP_012533951.1
LOC105835337	XP_012533952.1
LOC105835338	XP_012533955.1
LOC105835339	XP_012533953.1
LOC105835339	XP_012533954.1
LOC105835339	XP_012533956.1
LOC105835339	XP_012533957.1
LOC105835339	XP_012533958.1
LOC105835339	XP_012533959.1
LOC105835339	XP_012533960.1
LOC105835339	XP_012533961.1
LOC105835340	XP_012533962.1
LOC105835341	XP_012533963.1
LOC105835341	XP_012533964.1
LOC105835341	XP_012533965.1
LOC105835341	XP_012533966.1
LOC105835341	XP_012533967.1
LOC105835342	XP_012533970.1
LOC105835342	XP_012533979.1
LOC105835343	XP_012533968.1
LOC105835343	XP_012533969.1
LOC105835344	XP_012533971.1
LOC105835345	XP_012533972.1
LOC105835345	XP_012533973.1
LOC105835345	XP_012533974.1
LOC105835345	XP_012533975.1
LOC105835345	XP_012533976.1
LOC105835345	XP_012533977.1
LOC105835345	XP_012533978.1
LOC105835346	XP_012533980.1
LOC105835347	XP_012533981.1
LOC105835347	XP_012533982.1
LOC105835348	XP_012533983.1
LOC105835348	XP_012533984.1
LOC105835349	XP_012533985.1
LOC105835349	XP_012533986.1
LOC105835350	XP_012533987.1
LOC105835350	XP_012533988.1
LOC105835351	XP_012533992.1
LOC105835352	XP_012533989.1
LOC105835353	XP_012533990.1
LOC105835354	XP_012533991.1
LOC105835354	XP_012533993.1
LOC105835355	XP_012533994.1
LOC105835356	XP_012533995.1
LOC105835356	XP_012533996.1
LOC105835356	XP_012533997.1
LOC105835356	XP_012533998.1
LOC105835357	XP_012533999.1
LOC105835357	XP_012534000.1
LOC105835357	XP_012534001.1
LOC105835357	XP_012534002.1
LOC105835357	XP_012534003.1
LOC105835358	XP_012534005.1
LOC105835359	XP_012534004.1
LOC105835359	XP_012534006.1
LOC105835359	XP_012534007.1
LOC105835360	XP_012534008.1
LOC105835360	XP_012534009.1
LOC105835360	XP_012534010.1
LOC105835360	XP_012534011.1
LOC105835361	XP_012534012.1
LOC105835362	XP_012534013.1
LOC105835362	XP_012534014.1
LOC105835363	XP_012534015.1
LOC105835364	XP_012534016.1
LOC105835365	XP_012534017.1
LOC105835365	XP_012534018.1
LOC105835365	XP_012534019.1
LOC105835365	XP_012534020.1
LOC105835365	XP_012534021.1
LOC105835365	XP_012534022.1
LOC105835365	XP_012534023.1
LOC105835366	XP_012534024.1
LOC105835368	XP_012534025.1
LOC105835369	XP_012534031.1
LOC105835370	XP_012534026.1
LOC105835370	XP_012534027.1
LOC105835370	XP_012534028.1
LOC105835370	XP_012534029.1
LOC105835370	XP_012534030.1
LOC105835370	XP_012534032.1
LOC105835370	XP_012534033.1
LOC105835371	XP_012534034.1
LOC105835371	XP_012534035.1
LOC105835371	XP_012534036.1
LOC105835372	XP_012534037.1
LOC105835373	XP_012534038.1
LOC105835373	XP_012534039.1
LOC105835374	XP_012534043.1
LOC105835375	XP_012534040.1
LOC105835376	XP_012534041.1
LOC105835377	XP_012534042.1
LOC105835378	XP_012534044.1
LOC105835379	XP_012534045.1
LOC105835380	XP_012534046.1
LOC105835380	XP_012534047.1
LOC105835380	XP_012534048.1
LOC105835380	XP_012534049.1
LOC105835380	XP_012534050.1
LOC105835380	XP_012534051.1
LOC105835380	XP_012534052.1
LOC105835380	XP_012534053.1
LOC105835380	XP_012534054.1
LOC105835380	XP_012534055.1
LOC105835380	XP_012534056.1
LOC105835380	XP_012534057.1
LOC105835380	XP_012534059.1
LOC105835380	XP_012534060.1
LOC105835380	XP_012534061.1
LOC105835380	XP_012534062.1
LOC105835380	XP_012534063.1
LOC105835380	XP_012534064.1
LOC105835380	XP_012534065.1
LOC105835381	XP_012534058.1
LOC105835382	XP_012534066.1
LOC105835382	XP_012534067.1
LOC105835382	XP_012534068.1
LOC105835382	XP_012534069.1
LOC105835382	XP_012534070.1
LOC105835383	XP_012534072.1
LOC105835383	XP_012534079.1
LOC105835383	XP_012534087.1
LOC105835385	XP_012534071.1
LOC105835387	XP_012534073.1
LOC105835387	XP_012534074.1
LOC105835387	XP_012534075.1
LOC105835388	XP_012534076.1
LOC105835389	XP_012534077.1
LOC105835390	XP_012534078.1
LOC105835391	XP_012534080.1
LOC105835392	XP_012534081.1
LOC105835392	XP_012534082.1
LOC105835392	XP_012534083.1
LOC105835392	XP_012534084.1
LOC105835392	XP_012534085.1
LOC105835392	XP_012534086.1
LOC105835393	XP_012534088.1
LOC105835393	XP_012534089.1
LOC105835394	XP_012534090.1
LOC105835394	XP_012534091.1
LOC105835395	XP_012534092.1
LOC105835396	XP_012534093.1
LOC105835396	XP_012534094.1
LOC105835396	XP_012534095.1
LOC105835396	XP_012534096.1
LOC105835396	XP_012534097.1
LOC105835396	XP_012534098.1
LOC105835396	XP_012534099.1
LOC105835396	XP_012534100.1
LOC105835397	XP_012534101.1
LOC105835397	XP_012534109.1
LOC105835398	XP_012534102.1
LOC105835398	XP_012534103.1
LOC105835399	XP_012534104.1
LOC105835400	XP_012534105.1
LOC105835401	XP_012534106.1
LOC105835402	XP_012534107.1
LOC105835402	XP_012534108.1
LOC105835402	XP_012534110.1
LOC105835402	XP_012534111.1
LOC105835402	XP_012534112.1
LOC105835402	XP_012534113.1
LOC105835402	XP_012534114.1
LOC105835403	XP_012534115.1
LOC105835404	XP_012534116.1
LOC105835404	XP_012534117.1
LOC105835405	XP_012534118.1
LOC105835405	XP_012534119.1
LOC105835405	XP_012534120.1
LOC105835405	XP_012534121.1
LOC105835406	XP_012534123.1
LOC105835406	XP_012534131.1
LOC105835407	XP_012534122.1
LOC105835408	XP_012534124.1
LOC105835408	XP_012534125.1
LOC105835409	XP_012534126.1
LOC105835410	XP_012534127.1
LOC105835411	XP_012534128.1
LOC105835412	XP_012534129.1
LOC105835412	XP_012534130.1
LOC105835413	XP_012534132.1
LOC105835414	XP_012534133.1
LOC105835414	XP_012534134.1
LOC105835414	XP_012534135.1
LOC105835414	XP_012534136.1
LOC105835414	XP_012534137.1
LOC105835414	XP_012534138.1
LOC105835414	XP_012534139.1
LOC105835414	XP_012534140.1
LOC105835414	XP_012534141.1
LOC105835415	XP_012534145.1
LOC105835416	XP_012534142.1
