NP_001011562.1	gnl|BL_ORD_ID|7560 7460:001d88
XP_016766169.1	gnl|BL_ORD_ID|14759 7460:0039a7
XP_016766176.1	gnl|BL_ORD_ID|11910 7460:002e86
XP_016766177.1	gnl|BL_ORD_ID|11910 7460:002e86
XP_016766178.1	gnl|BL_ORD_ID|11910 7460:002e86
XP_016766162.1	gnl|BL_ORD_ID|14872 7460:003a18
XP_016766163.1	gnl|BL_ORD_ID|14870 7460:003a16
XP_016766171.1	gnl|BL_ORD_ID|14752 7460:0039a0
XP_016766170.1	gnl|BL_ORD_ID|14752 7460:0039a0
XP_016766184.1	gnl|BL_ORD_ID|10331 7460:00285b
XP_016766181.1	gnl|BL_ORD_ID|10334 7460:00285e
XP_016766185.1	gnl|BL_ORD_ID|9318 7460:002466
XP_016766188.1	gnl|BL_ORD_ID|9346 7460:002482
XP_016766180.1	gnl|BL_ORD_ID|11912 7460:002e88
XP_016766183.1	gnl|BL_ORD_ID|10334 7460:00285e
XP_016766179.1	gnl|BL_ORD_ID|11912 7460:002e88
XP_016766182.1	gnl|BL_ORD_ID|10334 7460:00285e
XP_016766187.1	gnl|BL_ORD_ID|9315 7460:002463
XP_016766186.1	gnl|BL_ORD_ID|9315 7460:002463
XP_016766193.1	gnl|BL_ORD_ID|14703 7460:00396f
XP_016766196.1	gnl|BL_ORD_ID|14703 7460:00396f
XP_016766191.1	gnl|BL_ORD_ID|14905 7460:003a39
XP_016766189.1	gnl|BL_ORD_ID|14706 7460:003972
XP_016766192.1	gnl|BL_ORD_ID|14905 7460:003a39
XP_016766194.1	gnl|BL_ORD_ID|14703 7460:00396f
XP_016766195.1	gnl|BL_ORD_ID|14703 7460:00396f
XP_016766190.1	gnl|BL_ORD_ID|14706 7460:003972
XP_016766198.1	gnl|BL_ORD_ID|14699 7460:00396b
XP_016766199.1	gnl|BL_ORD_ID|14699 7460:00396b
XP_016766201.1	gnl|BL_ORD_ID|14699 7460:00396b
XP_016766200.1	gnl|BL_ORD_ID|14699 7460:00396b
XP_016766197.1	gnl|BL_ORD_ID|14699 7460:00396b
XP_016766205.1	gnl|BL_ORD_ID|7354 7460:001cba
XP_016766208.1	gnl|BL_ORD_ID|3318 7460:000cf6
XP_016766210.1	gnl|BL_ORD_ID|3277 7460:000ccd
XP_016766207.1	gnl|BL_ORD_ID|3318 7460:000cf6
XP_016766209.1	gnl|BL_ORD_ID|3315 7460:000cf3
XP_016766204.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_016766212.1	gnl|BL_ORD_ID|10301 7460:00283d
XP_016766206.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_016766213.1	gnl|BL_ORD_ID|10301 7460:00283d
XP_016766211.1	gnl|BL_ORD_ID|10300 7460:00283c
XP_016766214.1	gnl|BL_ORD_ID|10301 7460:00283d
XP_016766202.1	gnl|BL_ORD_ID|3302 7460:000ce6
XP_016766203.1	gnl|BL_ORD_ID|3302 7460:000ce6
XP_016766221.1	gnl|BL_ORD_ID|10305 7460:002841
XP_016766215.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766216.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766217.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766218.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766219.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766220.1	gnl|BL_ORD_ID|10308 7460:002844
XP_016766226.1	gnl|BL_ORD_ID|3299 7460:000ce3
XP_016766227.1	gnl|BL_ORD_ID|3299 7460:000ce3
XP_016766222.1	gnl|BL_ORD_ID|3291 7460:000cdb
XP_016766228.1	gnl|BL_ORD_ID|9359 7460:00248f
XP_016766223.1	gnl|BL_ORD_ID|3291 7460:000cdb
XP_016766229.1	gnl|BL_ORD_ID|9359 7460:00248f
XP_016766225.1	gnl|BL_ORD_ID|3291 7460:000cdb
XP_016766224.1	gnl|BL_ORD_ID|3291 7460:000cdb
XP_016766230.1	gnl|BL_ORD_ID|14668 7460:00394c
XP_016766233.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766232.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766231.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766237.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766234.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766235.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766236.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766238.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766239.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766240.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766242.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766241.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766243.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766244.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766245.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766247.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766246.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766248.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766249.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766254.1	gnl|BL_ORD_ID|14948 7460:003a64
XP_016766255.1	gnl|BL_ORD_ID|14945 7460:003a61
XP_016766257.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766256.1	gnl|BL_ORD_ID|14763 7460:0039ab
XP_016766258.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766259.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766250.1	gnl|BL_ORD_ID|14652 7460:00393c
XP_016766260.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766262.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766261.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766264.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766263.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766252.1	gnl|BL_ORD_ID|14944 7460:003a60
XP_016766251.1	gnl|BL_ORD_ID|14944 7460:003a60
XP_016766253.1	gnl|BL_ORD_ID|14944 7460:003a60
XP_016766265.1	gnl|BL_ORD_ID|14846 7460:0039fe
XP_016766266.1	gnl|BL_ORD_ID|14850 7460:003a02
XP_016766269.1	gnl|BL_ORD_ID|14850 7460:003a02
XP_016766268.1	gnl|BL_ORD_ID|14850 7460:003a02
XP_016766267.1	gnl|BL_ORD_ID|14850 7460:003a02
XP_016766271.1	gnl|BL_ORD_ID|14766 7460:0039ae
XP_016766270.1	gnl|BL_ORD_ID|14850 7460:003a02
XP_016766272.1	gnl|BL_ORD_ID|6282 7460:00188a
XP_016766273.1	gnl|BL_ORD_ID|14720 7460:003980
XP_016766278.1	gnl|BL_ORD_ID|14721 7460:003981
XP_016766275.1	gnl|BL_ORD_ID|14890 7460:003a2a
XP_016766274.1	gnl|BL_ORD_ID|14890 7460:003a2a
XP_016766276.1	gnl|BL_ORD_ID|14890 7460:003a2a
XP_016766277.1	gnl|BL_ORD_ID|14890 7460:003a2a
XP_016766281.1	gnl|BL_ORD_ID|2081 7460:000821
XP_016766283.1	gnl|BL_ORD_ID|9350 7460:002486
XP_016766282.1	gnl|BL_ORD_ID|2081 7460:000821
XP_016766285.1	gnl|BL_ORD_ID|9349 7460:002485
XP_016766284.1	gnl|BL_ORD_ID|9311 7460:00245f
XP_016766287.1	gnl|BL_ORD_ID|9352 7460:002488
XP_016766288.1	gnl|BL_ORD_ID|9352 7460:002488
XP_016766291.1	gnl|BL_ORD_ID|9329 7460:002471
XP_016766286.1	gnl|BL_ORD_ID|9351 7460:002487
XP_016766292.1	gnl|BL_ORD_ID|2081 7460:000821
XP_016766293.1	gnl|BL_ORD_ID|10316 7460:00284c
XP_016766294.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766295.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766296.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766298.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766299.1	gnl|BL_ORD_ID|2081 7460:000821
XP_016766297.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766300.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766306.1	gnl|BL_ORD_ID|14659 7460:003943
XP_016766302.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766301.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766303.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766279.1	gnl|BL_ORD_ID|14861 7460:003a0d
XP_016766304.1	gnl|BL_ORD_ID|14951 7460:003a67
XP_016766307.1	gnl|BL_ORD_ID|2081 7460:000821
XP_016766280.1	gnl|BL_ORD_ID|14861 7460:003a0d
XP_016766310.1	gnl|BL_ORD_ID|1475 7460:0005c3
XP_016766311.1	gnl|BL_ORD_ID|1475 7460:0005c3
XP_016766305.1	gnl|BL_ORD_ID|14660 7460:003944
XP_016766312.1	gnl|BL_ORD_ID|11879 7460:002e67
XP_016766309.1	gnl|BL_ORD_ID|1479 7460:0005c7
XP_016766308.1	gnl|BL_ORD_ID|14880 7460:003a20
XP_016766315.1	gnl|BL_ORD_ID|11294 7460:002c1e
XP_016766313.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766314.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766316.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766318.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766317.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766323.1	gnl|BL_ORD_ID|10260 7460:002814
XP_016766319.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766324.1	gnl|BL_ORD_ID|10260 7460:002814
XP_016766325.1	gnl|BL_ORD_ID|10259 7460:002813
XP_016766320.1	gnl|BL_ORD_ID|14792 7460:0039c8
XP_016766326.1	gnl|BL_ORD_ID|10259 7460:002813
XP_016766322.1	gnl|BL_ORD_ID|10356 7460:002874
XP_016766327.1	gnl|BL_ORD_ID|10259 7460:002813
XP_016766330.1	gnl|BL_ORD_ID|3227 7460:000c9b
XP_016766331.1	gnl|BL_ORD_ID|14698 7460:00396a
XP_016766321.1	gnl|BL_ORD_ID|2038 7460:0007f6
XP_016766332.1	gnl|BL_ORD_ID|14695 7460:003967
XP_016766329.1	gnl|BL_ORD_ID|3226 7460:000c9a
XP_016766328.1	gnl|BL_ORD_ID|3242 7460:000caa
XP_016766334.1	gnl|BL_ORD_ID|2083 7460:000823
XP_016766335.1	gnl|BL_ORD_ID|9326 7460:00246e
XP_016766338.1	gnl|BL_ORD_ID|11934 7460:002e9e
XP_016766339.1	gnl|BL_ORD_ID|11934 7460:002e9e
XP_016766341.1	gnl|BL_ORD_ID|11934 7460:002e9e
XP_016766336.1	gnl|BL_ORD_ID|9326 7460:00246e
XP_016766337.1	gnl|BL_ORD_ID|11933 7460:002e9d
XP_016766340.1	gnl|BL_ORD_ID|2037 7460:0007f5
XP_016766342.1	gnl|BL_ORD_ID|6280 7460:001888
XP_016766343.1	gnl|BL_ORD_ID|6280 7460:001888
XP_016766348.1	gnl|BL_ORD_ID|13175 7460:003377
XP_016766344.1	gnl|BL_ORD_ID|6280 7460:001888
XP_016766345.1	gnl|BL_ORD_ID|2037 7460:0007f5
XP_016766333.1	gnl|BL_ORD_ID|14777 7460:0039b9
XP_016766347.1	gnl|BL_ORD_ID|6280 7460:001888
XP_016766346.1	gnl|BL_ORD_ID|6280 7460:001888
XP_016766349.1	gnl|BL_ORD_ID|6021 7460:001785
XP_016766351.1	gnl|BL_ORD_ID|10278 7460:002826
XP_016766352.1	gnl|BL_ORD_ID|10278 7460:002826
XP_016766350.1	gnl|BL_ORD_ID|10320 7460:002850
XP_016766354.1	gnl|BL_ORD_ID|11883 7460:002e6b
XP_016766353.1	gnl|BL_ORD_ID|11868 7460:002e5c
XP_016766356.1	gnl|BL_ORD_ID|11890 7460:002e72
XP_016766355.1	gnl|BL_ORD_ID|11883 7460:002e6b
XP_016766357.1	gnl|BL_ORD_ID|8837 7460:002285
XP_016766361.1	gnl|BL_ORD_ID|13960 7460:003688
XP_016766362.1	gnl|BL_ORD_ID|14940 7460:003a5c
XP_016766365.1	gnl|BL_ORD_ID|14940 7460:003a5c
XP_016766363.1	gnl|BL_ORD_ID|8837 7460:002285
XP_016766364.1	gnl|BL_ORD_ID|14940 7460:003a5c
XP_016766366.1	gnl|BL_ORD_ID|14940 7460:003a5c
XP_016766367.1	gnl|BL_ORD_ID|8837 7460:002285
XP_016766372.1	gnl|BL_ORD_ID|8844 7460:00228c
XP_016766373.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_016766374.1	gnl|BL_ORD_ID|8844 7460:00228c
XP_016766375.1	gnl|BL_ORD_ID|11873 7460:002e61
XP_016766377.1	gnl|BL_ORD_ID|9293 7460:00244d
XP_016766370.1	gnl|BL_ORD_ID|14726 7460:003986
XP_016766368.1	gnl|BL_ORD_ID|14726 7460:003986
XP_016766376.1	gnl|BL_ORD_ID|8844 7460:00228c
XP_016766371.1	gnl|BL_ORD_ID|14726 7460:003986
XP_016766369.1	gnl|BL_ORD_ID|14726 7460:003986
XP_016766360.1	gnl|BL_ORD_ID|13959 7460:003687
XP_016766359.1	gnl|BL_ORD_ID|13959 7460:003687
XP_016766358.1	gnl|BL_ORD_ID|13959 7460:003687
XP_016766385.1	gnl|BL_ORD_ID|10360 7460:002878
XP_016766379.1	gnl|BL_ORD_ID|11877 7460:002e65
XP_016766386.1	gnl|BL_ORD_ID|8839 7460:002287
XP_016766388.1	gnl|BL_ORD_ID|11788 7460:002e0c
XP_016766380.1	gnl|BL_ORD_ID|11877 7460:002e65
XP_016766389.1	gnl|BL_ORD_ID|14711 7460:003977
XP_016766382.1	gnl|BL_ORD_ID|14942 7460:003a5e
XP_016766381.1	gnl|BL_ORD_ID|14942 7460:003a5e
XP_016766391.1	gnl|BL_ORD_ID|11939 7460:002ea3
XP_016766390.1	gnl|BL_ORD_ID|11940 7460:002ea4
XP_016766392.1	gnl|BL_ORD_ID|11939 7460:002ea3
XP_016766393.1	gnl|BL_ORD_ID|11939 7460:002ea3
XP_016766383.1	gnl|BL_ORD_ID|14942 7460:003a5e
XP_016766387.1	gnl|BL_ORD_ID|11788 7460:002e0c
XP_016766384.1	gnl|BL_ORD_ID|5624 7460:0015f8
XP_016766394.1	gnl|BL_ORD_ID|11783 7460:002e07
XP_016766395.1	gnl|BL_ORD_ID|11783 7460:002e07
XP_016766403.1	gnl|BL_ORD_ID|8497 7460:002131
XP_016766396.1	gnl|BL_ORD_ID|11783 7460:002e07
XP_016766404.1	gnl|BL_ORD_ID|8497 7460:002131
XP_016766406.1	gnl|BL_ORD_ID|10291 7460:002833
XP_016766405.1	gnl|BL_ORD_ID|10291 7460:002833
XP_016766407.1	gnl|BL_ORD_ID|10291 7460:002833
XP_016766397.1	gnl|BL_ORD_ID|14935 7460:003a57
XP_016766410.1	gnl|BL_ORD_ID|10298 7460:00283a
XP_016766411.1	gnl|BL_ORD_ID|10288 7460:002830
XP_016766400.1	gnl|BL_ORD_ID|8499 7460:002133
XP_016766412.1	gnl|BL_ORD_ID|11870 7460:002e5e
XP_016766401.1	gnl|BL_ORD_ID|8499 7460:002133
XP_016766402.1	gnl|BL_ORD_ID|8499 7460:002133
XP_016766413.1	gnl|BL_ORD_ID|11869 7460:002e5d
XP_016766398.1	gnl|BL_ORD_ID|8499 7460:002133
XP_016766399.1	gnl|BL_ORD_ID|8499 7460:002133
XP_016766414.1	gnl|BL_ORD_ID|6001 7460:001771
XP_016766415.1	gnl|BL_ORD_ID|6001 7460:001771
XP_016766421.1	gnl|BL_ORD_ID|6010 7460:00177a
XP_016766418.1	gnl|BL_ORD_ID|3289 7460:000cd9
XP_016766420.1	gnl|BL_ORD_ID|6005 7460:001775
XP_016766419.1	gnl|BL_ORD_ID|6008 7460:001778
XP_016766422.1	gnl|BL_ORD_ID|6003 7460:001773
XP_016766423.1	gnl|BL_ORD_ID|14737 7460:003991
XP_016766416.1	gnl|BL_ORD_ID|14718 7460:00397e
XP_016766426.1	gnl|BL_ORD_ID|10349 7460:00286d
XP_016766425.1	gnl|BL_ORD_ID|10371 7460:002883
XP_016766428.1	gnl|BL_ORD_ID|10349 7460:00286d
XP_016766408.1	gnl|BL_ORD_ID|10347 7460:00286b
XP_016766417.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766429.1	gnl|BL_ORD_ID|10265 7460:002819
XP_016766409.1	gnl|BL_ORD_ID|10347 7460:00286b
XP_016766432.1	gnl|BL_ORD_ID|14663 7460:003947
XP_016766424.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766433.1	gnl|BL_ORD_ID|14663 7460:003947
XP_016766430.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766437.1	gnl|BL_ORD_ID|10374 7460:002886
XP_016766431.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766435.1	gnl|BL_ORD_ID|14663 7460:003947
XP_016766436.1	gnl|BL_ORD_ID|14663 7460:003947
XP_016766427.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766434.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766440.1	gnl|BL_ORD_ID|8299 7460:00206b
XP_016766441.1	gnl|BL_ORD_ID|8299 7460:00206b
XP_016766439.1	gnl|BL_ORD_ID|11941 7460:002ea5
XP_016766444.1	gnl|BL_ORD_ID|13957 7460:003685
XP_016766445.1	gnl|BL_ORD_ID|13958 7460:003686
XP_016766446.1	gnl|BL_ORD_ID|14433 7460:003861
XP_016766447.1	gnl|BL_ORD_ID|14433 7460:003861
XP_016766438.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766442.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766443.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766453.1	gnl|BL_ORD_ID|10269 7460:00281d
XP_016766454.1	gnl|BL_ORD_ID|14673 7460:003951
XP_016766451.1	gnl|BL_ORD_ID|10348 7460:00286c
XP_016766455.1	gnl|BL_ORD_ID|14673 7460:003951
XP_016766448.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766457.1	gnl|BL_ORD_ID|3240 7460:000ca8
XP_016766452.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766456.1	gnl|BL_ORD_ID|14673 7460:003951
XP_016766450.1	gnl|BL_ORD_ID|8550 7460:002166
XP_016766460.1	gnl|BL_ORD_ID|9338 7460:00247a
XP_016766461.1	gnl|BL_ORD_ID|9338 7460:00247a
XP_016766462.1	gnl|BL_ORD_ID|9338 7460:00247a
XP_016766459.1	gnl|BL_ORD_ID|8572 7460:00217c
XP_016766463.1	gnl|BL_ORD_ID|9338 7460:00247a
XP_016766458.1	gnl|BL_ORD_ID|8572 7460:00217c
XP_016766465.1	gnl|BL_ORD_ID|10289 7460:002831
XP_016766466.1	gnl|BL_ORD_ID|10289 7460:002831
XP_016766467.1	gnl|BL_ORD_ID|10289 7460:002831
XP_016766468.1	gnl|BL_ORD_ID|10289 7460:002831
XP_016766449.1	gnl|BL_ORD_ID|10276 7460:002824
XP_016766474.1	gnl|BL_ORD_ID|14908 7460:003a3c
XP_016766473.1	gnl|BL_ORD_ID|14908 7460:003a3c
XP_016766472.1	gnl|BL_ORD_ID|14827 7460:0039eb
XP_016766475.1	gnl|BL_ORD_ID|14908 7460:003a3c
XP_016766477.1	gnl|BL_ORD_ID|14322 7460:0037f2
XP_016766476.1	gnl|BL_ORD_ID|8571 7460:00217b
XP_016766478.1	gnl|BL_ORD_ID|8566 7460:002176
XP_016766480.1	gnl|BL_ORD_ID|3286 7460:000cd6
XP_016766479.1	gnl|BL_ORD_ID|3308 7460:000cec
XP_016766482.1	gnl|BL_ORD_ID|8564 7460:002174
XP_016766483.1	gnl|BL_ORD_ID|8294 7460:002066
XP_016766484.1	gnl|BL_ORD_ID|8295 7460:002067
XP_016766481.1	gnl|BL_ORD_ID|10267 7460:00281b
XP_016766485.1	gnl|BL_ORD_ID|8295 7460:002067
XP_016766486.1	gnl|BL_ORD_ID|8295 7460:002067
XP_016766487.1	gnl|BL_ORD_ID|8294 7460:002066
XP_016766488.1	gnl|BL_ORD_ID|8294 7460:002066
XP_016766489.1	gnl|BL_ORD_ID|8294 7460:002066
XP_016766491.1	gnl|BL_ORD_ID|8290 7460:002062
XP_016766492.1	gnl|BL_ORD_ID|8290 7460:002062
XP_016766493.1	gnl|BL_ORD_ID|6006 7460:001776
XP_016766495.1	gnl|BL_ORD_ID|11886 7460:002e6e
XP_016766496.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_016766497.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_016766490.1	gnl|BL_ORD_ID|10229 7460:0027f5
XP_016766498.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_016766494.1	gnl|BL_ORD_ID|3287 7460:000cd7
XP_016766500.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766501.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766502.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766503.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766506.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766504.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766505.1	gnl|BL_ORD_ID|9303 7460:002457
XP_016766508.1	gnl|BL_ORD_ID|10247 7460:002807
XP_016766507.1	gnl|BL_ORD_ID|14761 7460:0039a9
XP_016766511.1	gnl|BL_ORD_ID|14719 7460:00397f
XP_016766509.1	gnl|BL_ORD_ID|14744 7460:003998
XP_016766464.1	gnl|BL_ORD_ID|8545 7460:002161
XP_016766510.1	gnl|BL_ORD_ID|14744 7460:003998
XP_016766471.1	gnl|BL_ORD_ID|8545 7460:002161
XP_016766512.1	gnl|BL_ORD_ID|9347 7460:002483
XP_016766515.1	gnl|BL_ORD_ID|9274 7460:00243a
XP_016766513.1	gnl|BL_ORD_ID|9347 7460:002483
XP_016766516.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766517.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766518.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766521.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766520.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766519.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766523.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766522.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766524.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766525.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766526.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766528.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766529.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766527.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766530.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766531.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766533.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766534.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766535.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766532.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766541.1	gnl|BL_ORD_ID|15281 7460:003bb1
XP_016766543.1	gnl|BL_ORD_ID|6705 7460:001a31
XP_016766545.1	gnl|BL_ORD_ID|11372 7460:002c6c
XP_016766542.1	gnl|BL_ORD_ID|13034 7460:0032ea
XP_016766536.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766539.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766544.1	gnl|BL_ORD_ID|11349 7460:002c55
XP_016766538.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766537.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766548.1	gnl|BL_ORD_ID|15072 7460:003ae0
XP_016766550.1	gnl|BL_ORD_ID|15033 7460:003ab9
XP_016766540.1	gnl|BL_ORD_ID|11359 7460:002c5f
XP_016766546.1	gnl|BL_ORD_ID|12637 7460:00315d
XP_016766552.1	gnl|BL_ORD_ID|13078 7460:003316
XP_016766554.1	gnl|BL_ORD_ID|13199 7460:00338f
XP_016766551.1	gnl|BL_ORD_ID|15136 7460:003b20
XP_016766556.1	gnl|BL_ORD_ID|8756 7460:002234
XP_016766557.1	gnl|BL_ORD_ID|1176 7460:000498
XP_016766558.1	gnl|BL_ORD_ID|1175 7460:000497
XP_016766553.1	gnl|BL_ORD_ID|13020 7460:0032dc
XP_016766561.1	gnl|BL_ORD_ID|13058 7460:003302
XP_016766562.1	gnl|BL_ORD_ID|1190 7460:0004a6
XP_016766547.1	gnl|BL_ORD_ID|6617 7460:0019d9
XP_016766563.1	gnl|BL_ORD_ID|15289 7460:003bb9
XP_016766555.1	gnl|BL_ORD_ID|8752 7460:002230
XP_016766560.1	gnl|BL_ORD_ID|10160 7460:0027b0
XP_016766564.1	gnl|BL_ORD_ID|6707 7460:001a33
XP_016766566.1	gnl|BL_ORD_ID|6686 7460:001a1e
XP_016766567.1	gnl|BL_ORD_ID|6686 7460:001a1e
XP_016766568.1	gnl|BL_ORD_ID|6684 7460:001a1c
XP_016766565.1	gnl|BL_ORD_ID|6684 7460:001a1c
XP_016766569.1	gnl|BL_ORD_ID|6683 7460:001a1b
XP_016766571.1	gnl|BL_ORD_ID|6683 7460:001a1b
XP_016766572.1	gnl|BL_ORD_ID|12634 7460:00315a
XP_016766559.1	gnl|BL_ORD_ID|5836 7460:0016cc
XP_016766570.1	gnl|BL_ORD_ID|12631 7460:003157
XP_016766579.1	gnl|BL_ORD_ID|6702 7460:001a2e
XP_016766580.1	gnl|BL_ORD_ID|6702 7460:001a2e
XP_016766573.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766581.1	gnl|BL_ORD_ID|12634 7460:00315a
XP_016766582.1	gnl|BL_ORD_ID|6702 7460:001a2e
XP_016766575.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766574.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766577.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766576.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766578.1	gnl|BL_ORD_ID|6701 7460:001a2d
XP_016766585.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766584.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766586.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766587.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766588.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766590.1	gnl|BL_ORD_ID|15043 7460:003ac3
XP_016766589.1	gnl|BL_ORD_ID|12634 7460:00315a
XP_016766591.1	gnl|BL_ORD_ID|15045 7460:003ac5
XP_016766592.1	gnl|BL_ORD_ID|15045 7460:003ac5
XP_016766594.1	gnl|BL_ORD_ID|11590 7460:002d46
XP_016766593.1	gnl|BL_ORD_ID|15045 7460:003ac5
XP_016766595.1	gnl|BL_ORD_ID|15045 7460:003ac5
XP_016766598.1	gnl|BL_ORD_ID|11590 7460:002d46
XP_016766597.1	gnl|BL_ORD_ID|8680 7460:0021e8
XP_016766596.1	gnl|BL_ORD_ID|8680 7460:0021e8
XP_016766599.1	gnl|BL_ORD_ID|8658 7460:0021d2
XP_016766600.1	gnl|BL_ORD_ID|8658 7460:0021d2
XP_016766601.1	gnl|BL_ORD_ID|8657 7460:0021d1
