NP_001014456.1	gnl|BL_ORD_ID|10184 7227:0027c8
NP_524473.2	gnl|BL_ORD_ID|1792 7227:000700
NP_524479.1	gnl|BL_ORD_ID|1703 7227:0006a7
NP_524478.4	gnl|BL_ORD_ID|1151 7227:00047f
NP_524481.2	gnl|BL_ORD_ID|9 7227:000009
NP_524482.1	gnl|BL_ORD_ID|12 7227:00000c
NP_524483.1	gnl|BL_ORD_ID|725 7227:0002d5
NP_524460.2	gnl|BL_ORD_ID|892 7227:00037c
NP_524484.1	gnl|BL_ORD_ID|512 7227:000200
NP_524485.1	gnl|BL_ORD_ID|9133 7227:0023ad
NP_524480.2	gnl|BL_ORD_ID|12329 7227:003029
NP_524489.2	gnl|BL_ORD_ID|1542 7227:000606
NP_524486.2	gnl|BL_ORD_ID|598 7227:000256
NP_524488.3	gnl|BL_ORD_ID|50 7227:000032
NP_524487.2	gnl|BL_ORD_ID|652 7227:00028c
NP_524490.2	gnl|BL_ORD_ID|1363 7227:000553
NP_524491.1	gnl|BL_ORD_ID|1362 7227:000552
NP_524496.1	gnl|BL_ORD_ID|901 7227:000385
NP_524493.1	gnl|BL_ORD_ID|1470 7227:0005be
NP_524494.1	gnl|BL_ORD_ID|1187 7227:0004a3
NP_524495.1	gnl|BL_ORD_ID|900 7227:000384
NP_524499.2	gnl|BL_ORD_ID|1227 7227:0004cb
NP_524497.1	gnl|BL_ORD_ID|9190 7227:0023e6
NP_524498.2	gnl|BL_ORD_ID|1228 7227:0004cc
NP_524500.1	gnl|BL_ORD_ID|2538 7227:0009ea
NP_524503.2	gnl|BL_ORD_ID|417 7227:0001a1
NP_524492.2	gnl|BL_ORD_ID|2839 7227:000b17
NP_524504.2	gnl|BL_ORD_ID|418 7227:0001a2
NP_524507.1	gnl|BL_ORD_ID|391 7227:000187
NP_524506.1	gnl|BL_ORD_ID|415 7227:00019f
NP_524505.2	gnl|BL_ORD_ID|416 7227:0001a0
NP_524512.2	gnl|BL_ORD_ID|402 7227:000192
NP_524511.1	gnl|BL_ORD_ID|401 7227:000191
NP_524510.1	gnl|BL_ORD_ID|400 7227:000190
NP_524508.1	gnl|BL_ORD_ID|394 7227:00018a
NP_524513.1	gnl|BL_ORD_ID|191 7227:0000bf
NP_524509.2	gnl|BL_ORD_ID|397 7227:00018d
NP_524515.2	gnl|BL_ORD_ID|27 7227:00001b
NP_524517.1	gnl|BL_ORD_ID|1907 7227:000773
NP_524516.2	gnl|BL_ORD_ID|13233 7227:0033b1
NP_524519.1	gnl|BL_ORD_ID|271 7227:00010f
NP_524514.2	gnl|BL_ORD_ID|254 7227:0000fe
NP_524518.1	gnl|BL_ORD_ID|12985 7227:0032b9
NP_524522.2	gnl|BL_ORD_ID|749 7227:0002ed
NP_524523.2	gnl|BL_ORD_ID|797 7227:00031d
NP_524524.1	gnl|BL_ORD_ID|9300 7227:002454
NP_524520.1	gnl|BL_ORD_ID|903 7227:000387
NP_524525.3	gnl|BL_ORD_ID|871 7227:000367
NP_524521.1	gnl|BL_ORD_ID|543 7227:00021f
NP_524526.1	gnl|BL_ORD_ID|617 7227:000269
NP_524531.2	gnl|BL_ORD_ID|10230 7227:0027f6
NP_524533.1	gnl|BL_ORD_ID|9350 7227:002486
NP_524530.2	gnl|BL_ORD_ID|1611 7227:00064b
NP_524532.2	gnl|BL_ORD_ID|765 7227:0002fd
NP_524527.3	gnl|BL_ORD_ID|741 7227:0002e5
NP_524536.2	gnl|BL_ORD_ID|9356 7227:00248c
NP_524535.2	gnl|BL_ORD_ID|958 7227:0003be
NP_524537.1	gnl|BL_ORD_ID|9359 7227:00248f
NP_524538.2	gnl|BL_ORD_ID|550 7227:000226
NP_524539.1	gnl|BL_ORD_ID|733 7227:0002dd
NP_524540.4	gnl|BL_ORD_ID|9375 7227:00249f
NP_524544.1	gnl|BL_ORD_ID|9385 7227:0024a9
NP_524545.2	gnl|BL_ORD_ID|503 7227:0001f7
NP_524542.1	gnl|BL_ORD_ID|208 7227:0000d0
NP_524546.2	gnl|BL_ORD_ID|1436 7227:00059c
NP_524541.3	gnl|BL_ORD_ID|1361 7227:000551
NP_524543.1	gnl|BL_ORD_ID|275 7227:000113
NP_524547.1	gnl|BL_ORD_ID|629 7227:000275
NP_524550.1	gnl|BL_ORD_ID|1713 7227:0006b1
NP_524552.1	gnl|BL_ORD_ID|9476 7227:002504
NP_524551.2	gnl|BL_ORD_ID|1707 7227:0006ab
NP_524534.1	gnl|BL_ORD_ID|10195 7227:0027d3
NP_524548.1	gnl|BL_ORD_ID|13685 7227:003575
NP_524554.1	gnl|BL_ORD_ID|573 7227:00023d
NP_524555.1	gnl|BL_ORD_ID|574 7227:00023e
NP_524556.2	gnl|BL_ORD_ID|833 7227:000341
NP_524557.1	gnl|BL_ORD_ID|1630 7227:00065e
NP_524578.1	gnl|BL_ORD_ID|9956 7227:0026e4
NP_524580.1	gnl|BL_ORD_ID|621 7227:00026d
NP_524582.1	gnl|BL_ORD_ID|399 7227:00018f
NP_524579.1	gnl|BL_ORD_ID|622 7227:00026e
NP_524581.1	gnl|BL_ORD_ID|623 7227:00026f
NP_524583.1	gnl|BL_ORD_ID|612 7227:000264
NP_524586.1	gnl|BL_ORD_ID|421 7227:0001a5
NP_524577.1	gnl|BL_ORD_ID|1225 7227:0004c9
NP_524587.1	gnl|BL_ORD_ID|36 7227:000024
NP_524549.1	gnl|BL_ORD_ID|9450 7227:0024ea
NP_524588.1	gnl|BL_ORD_ID|90 7227:00005a
NP_524589.1	gnl|BL_ORD_ID|90 7227:00005a
NP_524591.1	gnl|BL_ORD_ID|92 7227:00005c
NP_524590.1	gnl|BL_ORD_ID|91 7227:00005b
NP_524593.1	gnl|BL_ORD_ID|9510 7227:002526
NP_524594.2	gnl|BL_ORD_ID|2240 7227:0008c0
NP_524595.2	gnl|BL_ORD_ID|88 7227:000058
NP_524596.1	gnl|BL_ORD_ID|653 7227:00028d
NP_524597.1	gnl|BL_ORD_ID|134 7227:000086
NP_524598.1	gnl|BL_ORD_ID|1454 7227:0005ae
NP_524601.2	gnl|BL_ORD_ID|1621 7227:000655
NP_524599.1	gnl|BL_ORD_ID|808 7227:000328
NP_524600.3	gnl|BL_ORD_ID|981 7227:0003d5
NP_524592.2	gnl|BL_ORD_ID|998 7227:0003e6
NP_524602.1	gnl|BL_ORD_ID|361 7227:000169
NP_524606.1	gnl|BL_ORD_ID|9561 7227:002559
NP_524603.2	gnl|BL_ORD_ID|1366 7227:000556
NP_524604.2	gnl|BL_ORD_ID|766 7227:0002fe
NP_524607.1	gnl|BL_ORD_ID|9568 7227:002560
NP_524605.1	gnl|BL_ORD_ID|13859 7227:003623
NP_524608.1	gnl|BL_ORD_ID|2788 7227:000ae4
NP_524611.1	gnl|BL_ORD_ID|175 7227:0000af
NP_524609.2	gnl|BL_ORD_ID|9577 7227:002569
NP_524613.1	gnl|BL_ORD_ID|13700 7227:003584
NP_524614.2	gnl|BL_ORD_ID|425 7227:0001a9
NP_524612.2	gnl|BL_ORD_ID|947 7227:0003b3
NP_524615.1	gnl|BL_ORD_ID|407 7227:000197
NP_524616.2	gnl|BL_ORD_ID|2170 7227:00087a
NP_524618.1	gnl|BL_ORD_ID|1667 7227:000683
NP_524617.3	gnl|BL_ORD_ID|877 7227:00036d
NP_524622.1	gnl|BL_ORD_ID|1622 7227:000656
NP_524619.3	gnl|BL_ORD_ID|12002 7227:002ee2
NP_524584.2	gnl|BL_ORD_ID|13713 7227:003591
NP_524621.2	gnl|BL_ORD_ID|9605 7227:002585
NP_524610.1	gnl|BL_ORD_ID|1220 7227:0004c4
NP_524624.1	gnl|BL_ORD_ID|1854 7227:00073e
NP_524626.1	gnl|BL_ORD_ID|9610 7227:00258a
NP_524625.3	gnl|BL_ORD_ID|2205 7227:00089d
NP_524628.2	gnl|BL_ORD_ID|928 7227:0003a0
NP_524631.1	gnl|BL_ORD_ID|1340 7227:00053c
NP_524630.1	gnl|BL_ORD_ID|366 7227:00016e
NP_524632.1	gnl|BL_ORD_ID|9618 7227:002592
NP_524623.2	gnl|BL_ORD_ID|828 7227:00033c
NP_524635.3	gnl|BL_ORD_ID|13485 7227:0034ad
NP_524633.3	gnl|BL_ORD_ID|929 7227:0003a1
NP_524638.3	gnl|BL_ORD_ID|1685 7227:000695
NP_524634.2	gnl|BL_ORD_ID|12160 7227:002f80
NP_524639.2	gnl|BL_ORD_ID|1709 7227:0006ad
NP_524637.2	gnl|BL_ORD_ID|2171 7227:00087b
NP_524644.1	gnl|BL_ORD_ID|30 7227:00001e
NP_524640.3	gnl|BL_ORD_ID|1913 7227:000779
NP_524646.5	gnl|BL_ORD_ID|527 7227:00020f
NP_524652.1	gnl|BL_ORD_ID|1971 7227:0007b3
NP_524651.2	gnl|BL_ORD_ID|1812 7227:000714
NP_524647.2	gnl|BL_ORD_ID|12013 7227:002eed
NP_524655.1	gnl|BL_ORD_ID|2116 7227:000844
NP_524641.1	gnl|BL_ORD_ID|0 7227:000000
NP_524654.2	gnl|BL_ORD_ID|2110 7227:00083e
NP_524657.2	gnl|BL_ORD_ID|2570 7227:000a0a
NP_524648.3	gnl|BL_ORD_ID|1763 7227:0006e3
NP_524660.1	gnl|BL_ORD_ID|563 7227:000233
NP_524656.5	gnl|BL_ORD_ID|13139 7227:003353
NP_524659.1	gnl|BL_ORD_ID|2814 7227:000afe
NP_524653.1	gnl|BL_ORD_ID|595 7227:000253
NP_524661.1	gnl|BL_ORD_ID|1049 7227:000419
NP_524662.1	gnl|BL_ORD_ID|1207 7227:0004b7
NP_524663.2	gnl|BL_ORD_ID|1316 7227:000524
NP_524664.1	gnl|BL_ORD_ID|1521 7227:0005f1
NP_524667.1	gnl|BL_ORD_ID|2029 7227:0007ed
NP_524666.2	gnl|BL_ORD_ID|1998 7227:0007ce
NP_524668.2	gnl|BL_ORD_ID|2033 7227:0007f1
NP_524658.2	gnl|BL_ORD_ID|2662 7227:000a66
NP_524670.2	gnl|BL_ORD_ID|11752 7227:002de8
NP_524672.1	gnl|BL_ORD_ID|2792 7227:000ae8
NP_524669.2	gnl|BL_ORD_ID|2050 7227:000802
NP_524673.3	gnl|BL_ORD_ID|2826 7227:000b0a
NP_524674.1	gnl|BL_ORD_ID|269 7227:00010d
NP_524675.1	gnl|BL_ORD_ID|495 7227:0001ef
NP_524681.1	gnl|BL_ORD_ID|13877 7227:003635
NP_524677.1	gnl|BL_ORD_ID|890 7227:00037a
NP_524682.1	gnl|BL_ORD_ID|1414 7227:000586
NP_524676.2	gnl|BL_ORD_ID|12151 7227:002f77
NP_524683.2	gnl|BL_ORD_ID|1485 7227:0005cd
NP_524684.2	gnl|BL_ORD_ID|13844 7227:003614
NP_524686.3	gnl|BL_ORD_ID|1553 7227:000611
NP_524687.1	gnl|BL_ORD_ID|12132 7227:002f64
NP_524689.2	gnl|BL_ORD_ID|1769 7227:0006e9
NP_524688.1	gnl|BL_ORD_ID|13863 7227:003627
NP_524690.1	gnl|BL_ORD_ID|1824 7227:000720
NP_524695.2	gnl|BL_ORD_ID|2087 7227:000827
NP_524692.3	gnl|BL_ORD_ID|1967 7227:0007af
NP_524696.2	gnl|BL_ORD_ID|2184 7227:000888
NP_524679.3	gnl|BL_ORD_ID|1139 7227:000473
NP_524698.1	gnl|BL_ORD_ID|2410 7227:00096a
NP_524697.1	gnl|BL_ORD_ID|2277 7227:0008e5
NP_524699.1	gnl|BL_ORD_ID|2708 7227:000a94
NP_524691.1	gnl|BL_ORD_ID|1922 7227:000782
NP_524700.1	gnl|BL_ORD_ID|13718 7227:003596
NP_524703.1	gnl|BL_ORD_ID|1150 7227:00047e
NP_524704.1	gnl|BL_ORD_ID|2835 7227:000b13
NP_524705.1	gnl|BL_ORD_ID|2841 7227:000b19
NP_524702.3	gnl|BL_ORD_ID|2813 7227:000afd
NP_524707.1	gnl|BL_ORD_ID|974 7227:0003ce
NP_524709.1	gnl|BL_ORD_ID|1003 7227:0003eb
NP_524708.1	gnl|BL_ORD_ID|995 7227:0003e3
NP_524711.1	gnl|BL_ORD_ID|1114 7227:00045a
NP_524712.1	gnl|BL_ORD_ID|1116 7227:00045c
NP_524713.1	gnl|BL_ORD_ID|1500 7227:0005dc
NP_524706.2	gnl|BL_ORD_ID|143 7227:00008f
NP_524714.1	gnl|BL_ORD_ID|1506 7227:0005e2
NP_524715.2	gnl|BL_ORD_ID|1582 7227:00062e
NP_524719.1	gnl|BL_ORD_ID|1674 7227:00068a
NP_524720.2	gnl|BL_ORD_ID|1744 7227:0006d0
NP_524722.2	gnl|BL_ORD_ID|1827 7227:000723
NP_524723.2	gnl|BL_ORD_ID|13889 7227:003641
NP_524726.1	gnl|BL_ORD_ID|12780 7227:0031ec
NP_524725.2	gnl|BL_ORD_ID|1974 7227:0007b6
NP_524724.2	gnl|BL_ORD_ID|1895 7227:000767
NP_524728.2	gnl|BL_ORD_ID|2249 7227:0008c9
NP_524642.2	gnl|BL_ORD_ID|12791 7227:0031f7
NP_524731.1	gnl|BL_ORD_ID|2655 7227:000a5f
NP_524730.1	gnl|BL_ORD_ID|13600 7227:003520
NP_524729.2	gnl|BL_ORD_ID|2270 7227:0008de
NP_524732.1	gnl|BL_ORD_ID|2656 7227:000a60
NP_524734.2	gnl|BL_ORD_ID|2815 7227:000aff
NP_524736.1	gnl|BL_ORD_ID|2849 7227:000b21
NP_524733.2	gnl|BL_ORD_ID|2793 7227:000ae9
NP_524738.1	gnl|BL_ORD_ID|212 7227:0000d4
NP_524678.3	gnl|BL_ORD_ID|1108 7227:000454
NP_524739.1	gnl|BL_ORD_ID|12265 7227:002fe9
NP_524737.2	gnl|BL_ORD_ID|45 7227:00002d
NP_524741.1	gnl|BL_ORD_ID|980 7227:0003d4
NP_524742.1	gnl|BL_ORD_ID|1270 7227:0004f6
NP_524740.2	gnl|BL_ORD_ID|967 7227:0003c7
NP_524744.2	gnl|BL_ORD_ID|1574 7227:000626
NP_524746.2	gnl|BL_ORD_ID|1741 7227:0006cd
NP_524747.1	gnl|BL_ORD_ID|1743 7227:0006cf
NP_524743.2	gnl|BL_ORD_ID|1484 7227:0005cc
NP_524735.1	gnl|BL_ORD_ID|2827 7227:000b0b
NP_524748.2	gnl|BL_ORD_ID|1831 7227:000727
NP_524749.1	gnl|BL_ORD_ID|1846 7227:000736
NP_524750.2	gnl|BL_ORD_ID|1875 7227:000753
NP_524751.3	gnl|BL_ORD_ID|1977 7227:0007b9
NP_524752.1	gnl|BL_ORD_ID|2021 7227:0007e5
NP_524756.2	gnl|BL_ORD_ID|2822 7227:000b06
NP_524758.1	gnl|BL_ORD_ID|2824 7227:000b08
NP_524755.2	gnl|BL_ORD_ID|13391 7227:00344f
NP_524757.1	gnl|BL_ORD_ID|2823 7227:000b07
NP_524760.1	gnl|BL_ORD_ID|12696 7227:003198
NP_524754.2	gnl|BL_ORD_ID|13272 7227:0033d8
NP_524761.1	gnl|BL_ORD_ID|519 7227:000207
NP_524766.2	gnl|BL_ORD_ID|13517 7227:0034cd
NP_524768.2	gnl|BL_ORD_ID|1198 7227:0004ae
NP_524769.1	gnl|BL_ORD_ID|1370 7227:00055a
NP_524770.1	gnl|BL_ORD_ID|1448 7227:0005a8
NP_524771.1	gnl|BL_ORD_ID|1456 7227:0005b0
NP_524759.2	gnl|BL_ORD_ID|67 7227:000043
NP_524772.2	gnl|BL_ORD_ID|12371 7227:003053
NP_524774.1	gnl|BL_ORD_ID|12888 7227:003258
NP_524773.2	gnl|BL_ORD_ID|1616 7227:000650
NP_524776.1	gnl|BL_ORD_ID|6892 7227:001aec
NP_524775.1	gnl|BL_ORD_ID|12402 7227:003072
NP_524777.1	gnl|BL_ORD_ID|1832 7227:000728
NP_524779.1	gnl|BL_ORD_ID|1972 7227:0007b4
NP_524778.1	gnl|BL_ORD_ID|1845 7227:000735
NP_524780.1	gnl|BL_ORD_ID|2250 7227:0008ca
NP_524718.2	gnl|BL_ORD_ID|1655 7227:000677
NP_524781.1	gnl|BL_ORD_ID|12782 7227:0031ee
NP_524782.2	gnl|BL_ORD_ID|2794 7227:000aea
NP_524783.1	gnl|BL_ORD_ID|2807 7227:000af7
NP_524784.1	gnl|BL_ORD_ID|4 7227:000004
NP_524785.2	gnl|BL_ORD_ID|232 7227:0000e8
NP_524765.2	gnl|BL_ORD_ID|888 7227:000378
NP_524789.2	gnl|BL_ORD_ID|530 7227:000212
NP_524790.1	gnl|BL_ORD_ID|553 7227:000229
NP_524791.3	gnl|BL_ORD_ID|13407 7227:00345f
NP_524792.1	gnl|BL_ORD_ID|10213 7227:0027e5
NP_524788.2	gnl|BL_ORD_ID|466 7227:0001d2
NP_524793.2	gnl|BL_ORD_ID|850 7227:000352
NP_524795.2	gnl|BL_ORD_ID|12562 7227:003112
NP_524796.1	gnl|BL_ORD_ID|1133 7227:00046d
NP_524798.2	gnl|BL_ORD_ID|1294 7227:00050e
NP_524801.1	gnl|BL_ORD_ID|1447 7227:0005a7
NP_524764.1	gnl|BL_ORD_ID|742 7227:0002e6
NP_524802.2	gnl|BL_ORD_ID|1465 7227:0005b9
NP_524803.1	gnl|BL_ORD_ID|1906 7227:000772
NP_524805.1	gnl|BL_ORD_ID|1997 7227:0007cd
NP_524807.1	gnl|BL_ORD_ID|13824 7227:003600
NP_524808.3	gnl|BL_ORD_ID|2707 7227:000a93
NP_524809.2	gnl|BL_ORD_ID|126 7227:00007e
NP_524812.1	gnl|BL_ORD_ID|230 7227:0000e6
NP_524810.2	gnl|BL_ORD_ID|142 7227:00008e
NP_524813.2	gnl|BL_ORD_ID|315 7227:00013b
NP_524814.2	gnl|BL_ORD_ID|1790 7227:0006fe
NP_524815.1	gnl|BL_ORD_ID|377 7227:000179
NP_524816.1	gnl|BL_ORD_ID|382 7227:00017e
NP_524820.2	gnl|BL_ORD_ID|457 7227:0001c9
NP_524819.1	gnl|BL_ORD_ID|6292 7227:001894
NP_524821.1	gnl|BL_ORD_ID|662 7227:000296
NP_524823.1	gnl|BL_ORD_ID|12114 7227:002f52
NP_524786.1	gnl|BL_ORD_ID|319 7227:00013f
NP_524824.1	gnl|BL_ORD_ID|841 7227:000349
NP_524822.1	gnl|BL_ORD_ID|759 7227:0002f7
NP_524826.1	gnl|BL_ORD_ID|1131 7227:00046b
NP_524818.1	gnl|BL_ORD_ID|388 7227:000184
NP_524829.1	gnl|BL_ORD_ID|1464 7227:0005b8
NP_524828.1	gnl|BL_ORD_ID|1459 7227:0005b3
NP_524827.1	gnl|BL_ORD_ID|1199 7227:0004af
NP_524830.2	gnl|BL_ORD_ID|1600 7227:000640
NP_524832.3	gnl|BL_ORD_ID|1634 7227:000662
NP_524834.2	gnl|BL_ORD_ID|1836 7227:00072c
NP_524831.2	gnl|BL_ORD_ID|1607 7227:000647
NP_524825.1	gnl|BL_ORD_ID|978 7227:0003d2
NP_524794.2	gnl|BL_ORD_ID|878 7227:00036e
NP_524835.1	gnl|BL_ORD_ID|2086 7227:000826
NP_524837.2	gnl|BL_ORD_ID|13235 7227:0033b3
NP_524836.2	gnl|BL_ORD_ID|2166 7227:000876
NP_524838.1	gnl|BL_ORD_ID|2374 7227:000946
NP_524839.3	gnl|BL_ORD_ID|2376 7227:000948
NP_524841.1	gnl|BL_ORD_ID|2384 7227:000950
NP_524840.2	gnl|BL_ORD_ID|2381 7227:00094d
NP_524842.2	gnl|BL_ORD_ID|2805 7227:000af5
NP_524845.2	gnl|BL_ORD_ID|158 7227:00009e
NP_524846.1	gnl|BL_ORD_ID|198 7227:0000c6
NP_524848.1	gnl|BL_ORD_ID|268 7227:00010c
NP_524843.2	gnl|BL_ORD_ID|3 7227:000003
NP_524850.2	gnl|BL_ORD_ID|375 7227:000177
NP_524852.2	gnl|BL_ORD_ID|13077 7227:003315
NP_524851.1	gnl|BL_ORD_ID|456 7227:0001c8
NP_524853.2	gnl|BL_ORD_ID|590 7227:00024e
NP_524833.2	gnl|BL_ORD_ID|1735 7227:0006c7
NP_524844.6	gnl|BL_ORD_ID|13386 7227:00344a
NP_524854.2	gnl|BL_ORD_ID|611 7227:000263
NP_524857.3	gnl|BL_ORD_ID|758 7227:0002f6
NP_524859.2	gnl|BL_ORD_ID|779 7227:00030b
NP_524863.3	gnl|BL_ORD_ID|933 7227:0003a5
NP_524860.2	gnl|BL_ORD_ID|12476 7227:0030bc
NP_524858.1	gnl|BL_ORD_ID|774 7227:000306
NP_524861.2	gnl|BL_ORD_ID|792 7227:000318
NP_524865.2	gnl|BL_ORD_ID|1010 7227:0003f2
NP_524867.2	gnl|BL_ORD_ID|1103 7227:00044f
NP_524849.2	gnl|BL_ORD_ID|294 7227:000126
NP_524866.4	gnl|BL_ORD_ID|1096 7227:000448
NP_524868.1	gnl|BL_ORD_ID|12431 7227:00308f
NP_524870.1	gnl|BL_ORD_ID|1145 7227:000479
NP_524873.1	gnl|BL_ORD_ID|1466 7227:0005ba
NP_524871.1	gnl|BL_ORD_ID|1317 7227:000525
NP_524874.2	gnl|BL_ORD_ID|1546 7227:00060a
NP_524875.1	gnl|BL_ORD_ID|1956 7227:0007a4
NP_524864.2	gnl|BL_ORD_ID|12893 7227:00325d
NP_524876.1	gnl|BL_ORD_ID|7 7227:000007
NP_524877.1	gnl|BL_ORD_ID|110 7227:00006e
NP_524878.1	gnl|BL_ORD_ID|223 7227:0000df
NP_524882.2	gnl|BL_ORD_ID|646 7227:000286
NP_524879.2	gnl|BL_ORD_ID|13764 7227:0035c4
NP_524884.1	gnl|BL_ORD_ID|776 7227:000308
NP_524880.2	gnl|BL_ORD_ID|413 7227:00019d
NP_524883.2	gnl|BL_ORD_ID|13210 7227:00339a
NP_524881.2	gnl|BL_ORD_ID|444 7227:0001bc
NP_524888.1	gnl|BL_ORD_ID|1157 7227:000485
NP_524887.2	gnl|BL_ORD_ID|1065 7227:000429
NP_524885.1	gnl|BL_ORD_ID|796 7227:00031c
NP_524893.2	gnl|BL_ORD_ID|2590 7227:000a1e
NP_524891.1	gnl|BL_ORD_ID|1820 7227:00071c
NP_524892.2	gnl|BL_ORD_ID|12870 7227:003246
NP_524894.1	gnl|BL_ORD_ID|2790 7227:000ae6
NP_524886.2	gnl|BL_ORD_ID|1041 7227:000411
NP_524898.1	gnl|BL_ORD_ID|436 7227:0001b4
NP_524895.2	gnl|BL_ORD_ID|2846 7227:000b1e
NP_524897.1	gnl|BL_ORD_ID|119 7227:000077
NP_524899.1	gnl|BL_ORD_ID|437 7227:0001b5
NP_524902.2	gnl|BL_ORD_ID|906 7227:00038a
NP_524901.2	gnl|BL_ORD_ID|839 7227:000347
NP_524904.1	gnl|BL_ORD_ID|1053 7227:00041d
NP_524905.1	gnl|BL_ORD_ID|1154 7227:000482
NP_524900.1	gnl|BL_ORD_ID|694 7227:0002b6
NP_524906.1	gnl|BL_ORD_ID|1226 7227:0004ca
NP_524908.1	gnl|BL_ORD_ID|296 7227:000128
NP_524910.1	gnl|BL_ORD_ID|547 7227:000223
NP_524912.1	gnl|BL_ORD_ID|983 7227:0003d7
NP_524911.3	gnl|BL_ORD_ID|670 7227:00029e
NP_524909.1	gnl|BL_ORD_ID|442 7227:0001ba
NP_524914.3	gnl|BL_ORD_ID|986 7227:0003da
NP_524896.2	gnl|BL_ORD_ID|2 7227:000002
NP_524913.1	gnl|BL_ORD_ID|985 7227:0003d9
NP_524915.1	gnl|BL_ORD_ID|987 7227:0003db
NP_524916.1	gnl|BL_ORD_ID|989 7227:0003dd
NP_524918.1	gnl|BL_ORD_ID|13460 7227:003494
NP_524917.1	gnl|BL_ORD_ID|8 7227:000008
NP_524921.1	gnl|BL_ORD_ID|511 7227:0001ff
NP_524923.1	gnl|BL_ORD_ID|918 7227:000396
NP_524919.2	gnl|BL_ORD_ID|326 7227:000146
NP_524907.2	gnl|BL_ORD_ID|1568 7227:000620
NP_524928.2	gnl|BL_ORD_ID|332 7227:00014c
NP_524927.2	gnl|BL_ORD_ID|1297 7227:000511
NP_524925.1	gnl|BL_ORD_ID|1158 7227:000486
NP_524929.1	gnl|BL_ORD_ID|339 7227:000153
NP_524930.1	gnl|BL_ORD_ID|342 7227:000156
NP_524933.1	gnl|BL_ORD_ID|357 7227:000165
NP_524932.2	gnl|BL_ORD_ID|355 7227:000163
NP_524931.1	gnl|BL_ORD_ID|348 7227:00015c
NP_524934.2	gnl|BL_ORD_ID|13087 7227:00331f
NP_524936.2	gnl|BL_ORD_ID|426 7227:0001aa
NP_524938.1	gnl|BL_ORD_ID|335 7227:00014f
NP_524937.1	gnl|BL_ORD_ID|719 7227:0002cf
NP_524939.1	gnl|BL_ORD_ID|346 7227:00015a
NP_524941.3	gnl|BL_ORD_ID|12197 7227:002fa5
NP_524940.1	gnl|BL_ORD_ID|864 7227:000360
NP_524942.1	gnl|BL_ORD_ID|360 7227:000168
NP_524946.1	gnl|BL_ORD_ID|973 7227:0003cd
NP_524947.1	gnl|BL_ORD_ID|975 7227:0003cf
NP_524954.2	gnl|BL_ORD_ID|2797 7227:000aed
NP_524953.1	gnl|BL_ORD_ID|2796 7227:000aec
NP_524955.2	gnl|BL_ORD_ID|13564 7227:0034fc
NP_524956.2	gnl|BL_ORD_ID|2798 7227:000aee
NP_524957.2	gnl|BL_ORD_ID|2799 7227:000aef
NP_524966.1	gnl|BL_ORD_ID|1235 7227:0004d3
NP_524980.1	gnl|BL_ORD_ID|1732 7227:0006c4
NP_524982.1	gnl|BL_ORD_ID|9935 7227:0026cf
NP_524981.2	gnl|BL_ORD_ID|9924 7227:0026c4
NP_524962.2	gnl|BL_ORD_ID|1857 7227:000741
NP_524959.1	gnl|BL_ORD_ID|13088 7227:003320
NP_524983.1	gnl|BL_ORD_ID|9936 7227:0026d0
NP_524986.1	gnl|BL_ORD_ID|9967 7227:0026ef
NP_524984.1	gnl|BL_ORD_ID|9658 7227:0025ba
NP_524988.1	gnl|BL_ORD_ID|9684 7227:0025d4
NP_524987.1	gnl|BL_ORD_ID|9712 7227:0025f0
NP_524989.2	gnl|BL_ORD_ID|9691 7227:0025db
NP_524991.1	gnl|BL_ORD_ID|9950 7227:0026de
NP_524990.1	gnl|BL_ORD_ID|13371 7227:00343b
NP_524995.2	gnl|BL_ORD_ID|9663 7227:0025bf
NP_524997.2	gnl|BL_ORD_ID|9686 7227:0025d6
NP_524996.1	gnl|BL_ORD_ID|9697 7227:0025e1
NP_524993.3	gnl|BL_ORD_ID|9692 7227:0025dc
NP_525000.1	gnl|BL_ORD_ID|9900 7227:0026ac
NP_524999.2	gnl|BL_ORD_ID|9669 7227:0025c5
NP_525001.2	gnl|BL_ORD_ID|2596 7227:000a24
NP_525002.1	gnl|BL_ORD_ID|9727 7227:0025ff
NP_525003.2	gnl|BL_ORD_ID|9791 7227:00263f
NP_525004.2	gnl|BL_ORD_ID|9793 7227:002641
NP_524998.1	gnl|BL_ORD_ID|12792 7227:0031f8
NP_525007.1	gnl|BL_ORD_ID|2350 7227:00092e
NP_524992.1	gnl|BL_ORD_ID|13045 7227:0032f5
NP_525005.2	gnl|BL_ORD_ID|9730 7227:002602
NP_525010.1	gnl|BL_ORD_ID|9688 7227:0025d8
NP_525008.2	gnl|BL_ORD_ID|2351 7227:00092f
NP_525012.2	gnl|BL_ORD_ID|2855 7227:000b27
NP_525013.2	gnl|BL_ORD_ID|10018 7227:002722
NP_525017.1	gnl|BL_ORD_ID|10606 7227:00296e
NP_524994.2	gnl|BL_ORD_ID|9662 7227:0025be
NP_525019.2	gnl|BL_ORD_ID|10012 7227:00271c
NP_525014.2	gnl|BL_ORD_ID|1411 7227:000583
NP_525029.2	gnl|BL_ORD_ID|2859 7227:000b2b
NP_525020.2	gnl|BL_ORD_ID|10096 7227:002770
NP_525030.1	gnl|BL_ORD_ID|1274 7227:0004fa
