XP_012521284.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012530356.1	gnl|BL_ORD_ID|17626 307658:0044da
XP_012530355.1	gnl|BL_ORD_ID|20155 307658:004ebb
XP_012530357.1	gnl|BL_ORD_ID|17626 307658:0044da
XP_012530358.1	gnl|BL_ORD_ID|13649 307658:003551
XP_012530352.1	gnl|BL_ORD_ID|3402 307658:000d4a
XP_012530361.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530359.1	gnl|BL_ORD_ID|18328 307658:004798
XP_012530360.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530362.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530363.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530364.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530368.1	gnl|BL_ORD_ID|19892 307658:004db4
XP_012530365.1	gnl|BL_ORD_ID|18374 307658:0047c6
XP_012530367.1	gnl|BL_ORD_ID|1432 307658:000598
XP_012530366.1	gnl|BL_ORD_ID|18566 307658:004886
XP_012530370.1	gnl|BL_ORD_ID|15774 307658:003d9e
XP_012530369.1	gnl|BL_ORD_ID|19189 307658:004af5
XP_012530372.1	gnl|BL_ORD_ID|8842 307658:00228a
XP_012530374.1	gnl|BL_ORD_ID|12570 307658:00311a
XP_012530373.1	gnl|BL_ORD_ID|12570 307658:00311a
XP_012530379.1	gnl|BL_ORD_ID|12572 307658:00311c
XP_012530371.1	gnl|BL_ORD_ID|388 307658:000184
XP_012530375.1	gnl|BL_ORD_ID|12571 307658:00311b
XP_012530378.1	gnl|BL_ORD_ID|7597 307658:001dad
XP_012530376.1	gnl|BL_ORD_ID|12571 307658:00311b
XP_012530377.1	gnl|BL_ORD_ID|12571 307658:00311b
XP_012530380.1	gnl|BL_ORD_ID|12572 307658:00311c
XP_012530384.1	gnl|BL_ORD_ID|12574 307658:00311e
XP_012530385.1	gnl|BL_ORD_ID|12574 307658:00311e
XP_012530386.1	gnl|BL_ORD_ID|12575 307658:00311f
XP_012530388.1	gnl|BL_ORD_ID|9039 307658:00234f
XP_012530381.1	gnl|BL_ORD_ID|12573 307658:00311d
XP_012530389.1	gnl|BL_ORD_ID|12083 307658:002f33
XP_012530383.1	gnl|BL_ORD_ID|12573 307658:00311d
XP_012530382.1	gnl|BL_ORD_ID|12573 307658:00311d
XP_012530390.1	gnl|BL_ORD_ID|12083 307658:002f33
XP_012530391.1	gnl|BL_ORD_ID|8881 307658:0022b1
XP_012530387.1	gnl|BL_ORD_ID|57 307658:000039
XP_012530392.1	gnl|BL_ORD_ID|12084 307658:002f34
XP_012530393.1	gnl|BL_ORD_ID|12084 307658:002f34
XP_012530394.1	gnl|BL_ORD_ID|12084 307658:002f34
XP_012530396.1	gnl|BL_ORD_ID|17223 307658:004347
XP_012530395.1	gnl|BL_ORD_ID|17222 307658:004346
XP_012530398.1	gnl|BL_ORD_ID|19379 307658:004bb3
XP_012530397.1	gnl|BL_ORD_ID|19802 307658:004d5a
XP_012530399.1	gnl|BL_ORD_ID|16595 307658:0040d3
XP_012530403.1	gnl|BL_ORD_ID|9112 307658:002398
XP_012530404.1	gnl|BL_ORD_ID|18909 307658:0049dd
XP_012530405.1	gnl|BL_ORD_ID|9905 307658:0026b1
XP_012530406.1	gnl|BL_ORD_ID|10436 307658:0028c4
XP_012530401.1	gnl|BL_ORD_ID|16596 307658:0040d4
XP_012530400.1	gnl|BL_ORD_ID|16596 307658:0040d4
XP_012530402.1	gnl|BL_ORD_ID|16596 307658:0040d4
XP_012530407.1	gnl|BL_ORD_ID|14928 307658:003a50
XP_012530409.1	gnl|BL_ORD_ID|14929 307658:003a51
XP_012530408.1	gnl|BL_ORD_ID|14928 307658:003a50
XP_012530410.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530411.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530412.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530413.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530414.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530416.1	gnl|BL_ORD_ID|14930 307658:003a52
XP_012530418.1	gnl|BL_ORD_ID|15373 307658:003c0d
XP_012530415.1	gnl|BL_ORD_ID|2674 307658:000a72
XP_012530417.1	gnl|BL_ORD_ID|15372 307658:003c0c
XP_012530420.1	gnl|BL_ORD_ID|15863 307658:003df7
XP_012530419.1	gnl|BL_ORD_ID|15863 307658:003df7
XP_012530424.1	gnl|BL_ORD_ID|20455 307658:004fe7
XP_012530421.1	gnl|BL_ORD_ID|15863 307658:003df7
XP_012530422.1	gnl|BL_ORD_ID|15863 307658:003df7
XP_012530423.1	gnl|BL_ORD_ID|15863 307658:003df7
XP_012530425.1	gnl|BL_ORD_ID|16454 307658:004046
XP_012530426.1	gnl|BL_ORD_ID|16454 307658:004046
XP_012530428.1	gnl|BL_ORD_ID|8743 307658:002227
XP_012530427.1	gnl|BL_ORD_ID|16454 307658:004046
XP_012530431.1	gnl|BL_ORD_ID|12779 307658:0031eb
XP_012530432.1	gnl|BL_ORD_ID|12780 307658:0031ec
XP_012530434.1	gnl|BL_ORD_ID|12780 307658:0031ec
XP_012530433.1	gnl|BL_ORD_ID|12780 307658:0031ec
XP_012530429.1	gnl|BL_ORD_ID|12778 307658:0031ea
XP_012530435.1	gnl|BL_ORD_ID|12781 307658:0031ed
XP_012530436.1	gnl|BL_ORD_ID|12781 307658:0031ed
XP_012530430.1	gnl|BL_ORD_ID|12778 307658:0031ea
XP_012530437.1	gnl|BL_ORD_ID|12782 307658:0031ee
XP_012530438.1	gnl|BL_ORD_ID|12783 307658:0031ef
XP_012530439.1	gnl|BL_ORD_ID|1881 307658:000759
XP_012530442.1	gnl|BL_ORD_ID|9678 307658:0025ce
XP_012530440.1	gnl|BL_ORD_ID|8537 307658:002159
XP_012530441.1	gnl|BL_ORD_ID|8537 307658:002159
XP_012530443.1	gnl|BL_ORD_ID|20592 307658:005070
XP_012530448.1	gnl|BL_ORD_ID|13732 307658:0035a4
XP_012530444.1	gnl|BL_ORD_ID|157 307658:00009d
XP_012530445.1	gnl|BL_ORD_ID|13732 307658:0035a4
XP_012530447.1	gnl|BL_ORD_ID|13732 307658:0035a4
XP_012530446.1	gnl|BL_ORD_ID|13732 307658:0035a4
XP_012530451.1	gnl|BL_ORD_ID|11419 307658:002c9b
XP_012530449.1	gnl|BL_ORD_ID|13733 307658:0035a5
XP_012530452.1	gnl|BL_ORD_ID|13734 307658:0035a6
XP_012530453.1	gnl|BL_ORD_ID|13734 307658:0035a6
XP_012530450.1	gnl|BL_ORD_ID|15774 307658:003d9e
XP_012530457.1	gnl|BL_ORD_ID|18152 307658:0046e8
XP_012530456.1	gnl|BL_ORD_ID|16808 307658:0041a8
XP_012530458.1	gnl|BL_ORD_ID|18152 307658:0046e8
XP_012530459.1	gnl|BL_ORD_ID|18152 307658:0046e8
XP_012530454.1	gnl|BL_ORD_ID|16807 307658:0041a7
XP_012530455.1	gnl|BL_ORD_ID|16807 307658:0041a7
XP_012530461.1	gnl|BL_ORD_ID|18152 307658:0046e8
XP_012530462.1	gnl|BL_ORD_ID|18153 307658:0046e9
XP_012530460.1	gnl|BL_ORD_ID|18152 307658:0046e8
XP_012530463.1	gnl|BL_ORD_ID|18154 307658:0046ea
XP_012530464.1	gnl|BL_ORD_ID|11405 307658:002c8d
XP_012530469.1	gnl|BL_ORD_ID|17291 307658:00438b
XP_012530468.1	gnl|BL_ORD_ID|17291 307658:00438b
XP_012530465.1	gnl|BL_ORD_ID|19911 307658:004dc7
XP_012530470.1	gnl|BL_ORD_ID|17291 307658:00438b
XP_012530466.1	gnl|BL_ORD_ID|16911 307658:00420f
XP_012530467.1	gnl|BL_ORD_ID|16911 307658:00420f
XP_012530471.1	gnl|BL_ORD_ID|62 307658:00003e
XP_012530472.1	gnl|BL_ORD_ID|6015 307658:00177f
XP_012530473.1	gnl|BL_ORD_ID|9210 307658:0023fa
XP_012530477.1	gnl|BL_ORD_ID|11408 307658:002c90
XP_012530475.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530476.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530479.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530474.1	gnl|BL_ORD_ID|13274 307658:0033da
XP_012530478.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530480.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530481.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530482.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530483.1	gnl|BL_ORD_ID|13275 307658:0033db
XP_012530484.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530485.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530486.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530488.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530487.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530489.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530494.1	gnl|BL_ORD_ID|14542 307658:0038ce
XP_012530493.1	gnl|BL_ORD_ID|14541 307658:0038cd
XP_012530495.1	gnl|BL_ORD_ID|14542 307658:0038ce
XP_012530491.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530490.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530497.1	gnl|BL_ORD_ID|10094 307658:00276e
XP_012530496.1	gnl|BL_ORD_ID|14542 307658:0038ce
XP_012530498.1	gnl|BL_ORD_ID|14543 307658:0038cf
XP_012530492.1	gnl|BL_ORD_ID|13420 307658:00346c
XP_012530499.1	gnl|BL_ORD_ID|14543 307658:0038cf
XP_012530500.1	gnl|BL_ORD_ID|14543 307658:0038cf
XP_012530501.1	gnl|BL_ORD_ID|14543 307658:0038cf
XP_012530504.1	gnl|BL_ORD_ID|15740 307658:003d7c
XP_012530505.1	gnl|BL_ORD_ID|15740 307658:003d7c
XP_012530506.1	gnl|BL_ORD_ID|6682 307658:001a1a
XP_012530507.1	gnl|BL_ORD_ID|17384 307658:0043e8
XP_012530503.1	gnl|BL_ORD_ID|15160 307658:003b38
XP_012530508.1	gnl|BL_ORD_ID|17384 307658:0043e8
XP_012530502.1	gnl|BL_ORD_ID|15159 307658:003b37
XP_012530512.1	gnl|BL_ORD_ID|16940 307658:00422c
XP_012530509.1	gnl|BL_ORD_ID|18217 307658:004729
XP_012530510.1	gnl|BL_ORD_ID|13816 307658:0035f8
XP_012530513.1	gnl|BL_ORD_ID|16941 307658:00422d
XP_012530514.1	gnl|BL_ORD_ID|16941 307658:00422d
XP_012530511.1	gnl|BL_ORD_ID|13816 307658:0035f8
XP_012530515.1	gnl|BL_ORD_ID|16941 307658:00422d
XP_012530516.1	gnl|BL_ORD_ID|16941 307658:00422d
XP_012530517.1	gnl|BL_ORD_ID|18565 307658:004885
XP_012530518.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530519.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530520.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530521.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530523.1	gnl|BL_ORD_ID|10750 307658:0029fe
XP_012530526.1	gnl|BL_ORD_ID|1367 307658:000557
XP_012530524.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530522.1	gnl|BL_ORD_ID|16497 307658:004071
XP_012530525.1	gnl|BL_ORD_ID|16498 307658:004072
XP_012530527.1	gnl|BL_ORD_ID|9491 307658:002513
XP_012530528.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530530.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530529.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530532.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530531.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530533.1	gnl|BL_ORD_ID|13835 307658:00360b
XP_012530536.1	gnl|BL_ORD_ID|15774 307658:003d9e
XP_012530535.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530534.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530537.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530538.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530539.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530542.1	gnl|BL_ORD_ID|13837 307658:00360d
XP_012530545.1	gnl|BL_ORD_ID|1819 307658:00071b
XP_012530541.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530540.1	gnl|BL_ORD_ID|13836 307658:00360c
XP_012530546.1	gnl|BL_ORD_ID|9857 307658:002681
XP_012530544.1	gnl|BL_ORD_ID|19155 307658:004ad3
XP_012530543.1	gnl|BL_ORD_ID|16797 307658:00419d
XP_012530547.1	gnl|BL_ORD_ID|9858 307658:002682
XP_012530549.1	gnl|BL_ORD_ID|8389 307658:0020c5
XP_012530548.1	gnl|BL_ORD_ID|733 307658:0002dd
XP_012530552.1	gnl|BL_ORD_ID|15655 307658:003d27
XP_012530550.1	gnl|BL_ORD_ID|15654 307658:003d26
XP_012530551.1	gnl|BL_ORD_ID|15654 307658:003d26
XP_012530553.1	gnl|BL_ORD_ID|115 307658:000073
XP_012530555.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530554.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530556.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530560.1	gnl|BL_ORD_ID|9730 307658:002602
XP_012530562.1	gnl|BL_ORD_ID|15932 307658:003e3c
XP_012530557.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530559.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530558.1	gnl|BL_ORD_ID|14724 307658:003984
XP_012530561.1	gnl|BL_ORD_ID|15422 307658:003c3e
XP_012530563.1	gnl|BL_ORD_ID|15933 307658:003e3d
XP_012530566.1	gnl|BL_ORD_ID|15934 307658:003e3e
XP_012530565.1	gnl|BL_ORD_ID|15934 307658:003e3e
XP_012530567.1	gnl|BL_ORD_ID|15935 307658:003e3f
XP_012530564.1	gnl|BL_ORD_ID|15933 307658:003e3d
XP_012530568.1	gnl|BL_ORD_ID|15936 307658:003e40
XP_012530571.1	gnl|BL_ORD_ID|17562 307658:00449a
XP_012530570.1	gnl|BL_ORD_ID|17561 307658:004499
XP_012530569.1	gnl|BL_ORD_ID|17561 307658:004499
XP_012530573.1	gnl|BL_ORD_ID|18387 307658:0047d3
XP_012530576.1	gnl|BL_ORD_ID|18387 307658:0047d3
XP_012530574.1	gnl|BL_ORD_ID|18387 307658:0047d3
XP_012530575.1	gnl|BL_ORD_ID|18387 307658:0047d3
XP_012530578.1	gnl|BL_ORD_ID|20199 307658:004ee7
XP_012530572.1	gnl|BL_ORD_ID|19207 307658:004b07
XP_012530577.1	gnl|BL_ORD_ID|18387 307658:0047d3
XP_012530579.1	gnl|BL_ORD_ID|20200 307658:004ee8
XP_012530581.1	gnl|BL_ORD_ID|9043 307658:002353
XP_012530584.1	gnl|BL_ORD_ID|10538 307658:00292a
XP_012530580.1	gnl|BL_ORD_ID|20364 307658:004f8c
XP_012530582.1	gnl|BL_ORD_ID|15824 307658:003dd0
XP_012530587.1	gnl|BL_ORD_ID|17255 307658:004367
XP_012530583.1	gnl|BL_ORD_ID|15824 307658:003dd0
XP_012530588.1	gnl|BL_ORD_ID|1625 307658:000659
XP_012530585.1	gnl|BL_ORD_ID|15824 307658:003dd0
XP_012530586.1	gnl|BL_ORD_ID|15824 307658:003dd0
XP_012530590.1	gnl|BL_ORD_ID|9441 307658:0024e1
XP_012530591.1	gnl|BL_ORD_ID|19859 307658:004d93
XP_012530589.1	gnl|BL_ORD_ID|9395 307658:0024b3
XP_012530593.1	gnl|BL_ORD_ID|10431 307658:0028bf
XP_012530592.1	gnl|BL_ORD_ID|9034 307658:00234a
XP_012530594.1	gnl|BL_ORD_ID|10431 307658:0028bf
XP_012530598.1	gnl|BL_ORD_ID|19546 307658:004c5a
XP_012530597.1	gnl|BL_ORD_ID|19545 307658:004c59
XP_012530599.1	gnl|BL_ORD_ID|19546 307658:004c5a
XP_012530602.1	gnl|BL_ORD_ID|13094 307658:003326
XP_012530603.1	gnl|BL_ORD_ID|13094 307658:003326
XP_012530601.1	gnl|BL_ORD_ID|13093 307658:003325
XP_012530600.1	gnl|BL_ORD_ID|13093 307658:003325
XP_012530604.1	gnl|BL_ORD_ID|13095 307658:003327
XP_012530605.1	gnl|BL_ORD_ID|13095 307658:003327
XP_012530595.1	gnl|BL_ORD_ID|13306 307658:0033fa
XP_012530607.1	gnl|BL_ORD_ID|14390 307658:003836
XP_012530609.1	gnl|BL_ORD_ID|18532 307658:004864
XP_012530606.1	gnl|BL_ORD_ID|14389 307658:003835
XP_012530608.1	gnl|BL_ORD_ID|15549 307658:003cbd
XP_012530596.1	gnl|BL_ORD_ID|13306 307658:0033fa
XP_012530610.1	gnl|BL_ORD_ID|20120 307658:004e98
XP_012530612.1	gnl|BL_ORD_ID|20120 307658:004e98
XP_012530611.1	gnl|BL_ORD_ID|20120 307658:004e98
XP_012530613.1	gnl|BL_ORD_ID|20120 307658:004e98
XP_012530614.1	gnl|BL_ORD_ID|15774 307658:003d9e
XP_012530617.1	gnl|BL_ORD_ID|1368 307658:000558
XP_012530618.1	gnl|BL_ORD_ID|19634 307658:004cb2
XP_012530619.1	gnl|BL_ORD_ID|19897 307658:004db9
XP_012530616.1	gnl|BL_ORD_ID|8090 307658:001f9a
XP_012530620.1	gnl|BL_ORD_ID|6880 307658:001ae0
XP_012530615.1	gnl|BL_ORD_ID|13042 307658:0032f2
XP_012530621.1	gnl|BL_ORD_ID|19988 307658:004e14
XP_012530622.1	gnl|BL_ORD_ID|226 307658:0000e2
XP_012530623.1	gnl|BL_ORD_ID|13259 307658:0033cb
XP_012530624.1	gnl|BL_ORD_ID|13260 307658:0033cc
XP_012530625.1	gnl|BL_ORD_ID|13261 307658:0033cd
XP_012530627.1	gnl|BL_ORD_ID|13261 307658:0033cd
XP_012530626.1	gnl|BL_ORD_ID|13043 307658:0032f3
XP_012530630.1	gnl|BL_ORD_ID|13262 307658:0033ce
XP_012530629.1	gnl|BL_ORD_ID|13261 307658:0033cd
XP_012530628.1	gnl|BL_ORD_ID|13261 307658:0033cd
XP_012530631.1	gnl|BL_ORD_ID|15911 307658:003e27
XP_012530632.1	gnl|BL_ORD_ID|15911 307658:003e27
XP_012530635.1	gnl|BL_ORD_ID|15912 307658:003e28
XP_012530633.1	gnl|BL_ORD_ID|15911 307658:003e27
XP_012530636.1	gnl|BL_ORD_ID|15912 307658:003e28
XP_012530634.1	gnl|BL_ORD_ID|13043 307658:0032f3
XP_012530637.1	gnl|BL_ORD_ID|15913 307658:003e29
XP_012530638.1	gnl|BL_ORD_ID|16085 307658:003ed5
XP_012530639.1	gnl|BL_ORD_ID|16086 307658:003ed6
XP_012530640.1	gnl|BL_ORD_ID|20084 307658:004e74
XP_012530643.1	gnl|BL_ORD_ID|14934 307658:003a56
XP_012530641.1	gnl|BL_ORD_ID|14118 307658:003726
XP_012530645.1	gnl|BL_ORD_ID|14934 307658:003a56
XP_012530644.1	gnl|BL_ORD_ID|14934 307658:003a56
XP_012530642.1	gnl|BL_ORD_ID|14933 307658:003a55
XP_012530649.1	gnl|BL_ORD_ID|12925 307658:00327d
XP_012530646.1	gnl|BL_ORD_ID|13044 307658:0032f4
XP_012530650.1	gnl|BL_ORD_ID|12925 307658:00327d
XP_012530651.1	gnl|BL_ORD_ID|12926 307658:00327e
XP_012530652.1	gnl|BL_ORD_ID|12927 307658:00327f
XP_012530647.1	gnl|BL_ORD_ID|12924 307658:00327c
XP_012530648.1	gnl|BL_ORD_ID|12924 307658:00327c
XP_012530654.1	gnl|BL_ORD_ID|13987 307658:0036a3
XP_012530653.1	gnl|BL_ORD_ID|13987 307658:0036a3
XP_012530655.1	gnl|BL_ORD_ID|13044 307658:0032f4
XP_012530656.1	gnl|BL_ORD_ID|13988 307658:0036a4
XP_012530657.1	gnl|BL_ORD_ID|7753 307658:001e49
XP_012530658.1	gnl|BL_ORD_ID|8571 307658:00217b
XP_012530659.1	gnl|BL_ORD_ID|8572 307658:00217c
XP_012530661.1	gnl|BL_ORD_ID|13044 307658:0032f4
XP_012530665.1	gnl|BL_ORD_ID|12703 307658:00319f
XP_012530666.1	gnl|BL_ORD_ID|15982 307658:003e6e
XP_012530667.1	gnl|BL_ORD_ID|15982 307658:003e6e
XP_012530660.1	gnl|BL_ORD_ID|12702 307658:00319e
XP_012530662.1	gnl|BL_ORD_ID|12702 307658:00319e
XP_012530663.1	gnl|BL_ORD_ID|12702 307658:00319e
XP_012530671.1	gnl|BL_ORD_ID|8789 307658:002255
XP_012530668.1	gnl|BL_ORD_ID|15982 307658:003e6e
XP_012530664.1	gnl|BL_ORD_ID|12702 307658:00319e
XP_012530669.1	gnl|BL_ORD_ID|15982 307658:003e6e
XP_012530675.1	gnl|BL_ORD_ID|17651 307658:0044f3
XP_012530674.1	gnl|BL_ORD_ID|17651 307658:0044f3
XP_012530676.1	gnl|BL_ORD_ID|17652 307658:0044f4
XP_012530670.1	gnl|BL_ORD_ID|13044 307658:0032f4
XP_012530672.1	gnl|BL_ORD_ID|18888 307658:0049c8
XP_012530673.1	gnl|BL_ORD_ID|18888 307658:0049c8
XP_012530680.1	gnl|BL_ORD_ID|9201 307658:0023f1
XP_012530678.1	gnl|BL_ORD_ID|20074 307658:004e6a
XP_012530679.1	gnl|BL_ORD_ID|20075 307658:004e6b
XP_012530681.1	gnl|BL_ORD_ID|13045 307658:0032f5
XP_012530677.1	gnl|BL_ORD_ID|20074 307658:004e6a
XP_012530682.1	gnl|BL_ORD_ID|9320 307658:002468
XP_012530683.1	gnl|BL_ORD_ID|17851 307658:0045bb
XP_012530685.1	gnl|BL_ORD_ID|17851 307658:0045bb
XP_012530684.1	gnl|BL_ORD_ID|17851 307658:0045bb
XP_012530687.1	gnl|BL_ORD_ID|20483 307658:005003
XP_012530686.1	gnl|BL_ORD_ID|20483 307658:005003
XP_012530688.1	gnl|BL_ORD_ID|20483 307658:005003
XP_012530689.1	gnl|BL_ORD_ID|20483 307658:005003
XP_012530693.1	gnl|BL_ORD_ID|12870 307658:003246
XP_012530690.1	gnl|BL_ORD_ID|366 307658:00016e
XP_012530691.1	gnl|BL_ORD_ID|12869 307658:003245
XP_012530692.1	gnl|BL_ORD_ID|12869 307658:003245
XP_012530694.1	gnl|BL_ORD_ID|15774 307658:003d9e
XP_012530695.1	gnl|BL_ORD_ID|12871 307658:003247
XP_012530696.1	gnl|BL_ORD_ID|12871 307658:003247
XP_012530697.1	gnl|BL_ORD_ID|12871 307658:003247
XP_012530699.1	gnl|BL_ORD_ID|771 307658:000303
XP_012530698.1	gnl|BL_ORD_ID|20306 307658:004f52
XP_012530700.1	gnl|BL_ORD_ID|18659 307658:0048e3
XP_012530701.1	gnl|BL_ORD_ID|18435 307658:004803
XP_012530703.1	gnl|BL_ORD_ID|18435 307658:004803
XP_012530704.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530702.1	gnl|BL_ORD_ID|18435 307658:004803
XP_012530705.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530706.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530707.1	gnl|BL_ORD_ID|9921 307658:0026c1
XP_012530708.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530709.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530710.1	gnl|BL_ORD_ID|18572 307658:00488c
XP_012530712.1	gnl|BL_ORD_ID|17341 307658:0043bd
XP_012530711.1	gnl|BL_ORD_ID|18505 307658:004849
XP_012530714.1	gnl|BL_ORD_ID|17342 307658:0043be
XP_012530713.1	gnl|BL_ORD_ID|17341 307658:0043bd
XP_012530716.1	gnl|BL_ORD_ID|20587 307658:00506b
XP_012530715.1	gnl|BL_ORD_ID|17343 307658:0043bf
XP_012530717.1	gnl|BL_ORD_ID|20587 307658:00506b
XP_012530720.1	gnl|BL_ORD_ID|14720 307658:003980
XP_012530719.1	gnl|BL_ORD_ID|15610 307658:003cfa
XP_012530718.1	gnl|BL_ORD_ID|15609 307658:003cf9
XP_012530722.1	gnl|BL_ORD_ID|14043 307658:0036db
XP_012530721.1	gnl|BL_ORD_ID|14043 307658:0036db
XP_012530723.1	gnl|BL_ORD_ID|14043 307658:0036db
XP_012530724.1	gnl|BL_ORD_ID|14044 307658:0036dc
XP_012530726.1	gnl|BL_ORD_ID|14044 307658:0036dc
XP_012530725.1	gnl|BL_ORD_ID|14044 307658:0036dc
XP_012530728.1	gnl|BL_ORD_ID|14045 307658:0036dd
XP_012530729.1	gnl|BL_ORD_ID|14720 307658:003980
XP_012530730.1	gnl|BL_ORD_ID|14046 307658:0036de
XP_012530727.1	gnl|BL_ORD_ID|14044 307658:0036dc
XP_012530731.1	gnl|BL_ORD_ID|7007 307658:001b5f
XP_012530735.1	gnl|BL_ORD_ID|12338 307658:003032
XP_012530734.1	gnl|BL_ORD_ID|12337 307658:003031
XP_012530737.1	gnl|BL_ORD_ID|14720 307658:003980
XP_012530736.1	gnl|BL_ORD_ID|12339 307658:003033
XP_012530732.1	gnl|BL_ORD_ID|406 307658:000196
XP_012530740.1	gnl|BL_ORD_ID|12342 307658:003036
XP_012530738.1	gnl|BL_ORD_ID|12340 307658:003034
XP_012530741.1	gnl|BL_ORD_ID|12343 307658:003037
XP_012530739.1	gnl|BL_ORD_ID|12341 307658:003035
XP_012530742.1	gnl|BL_ORD_ID|12344 307658:003038
XP_012530733.1	gnl|BL_ORD_ID|12882 307658:003252
XP_012530743.1	gnl|BL_ORD_ID|12345 307658:003039
XP_012530744.1	gnl|BL_ORD_ID|13381 307658:003445
XP_012530745.1	gnl|BL_ORD_ID|13381 307658:003445
XP_012530746.1	gnl|BL_ORD_ID|13381 307658:003445
XP_012530747.1	gnl|BL_ORD_ID|13381 307658:003445
XP_012530749.1	gnl|BL_ORD_ID|13382 307658:003446
XP_012530750.1	gnl|BL_ORD_ID|13382 307658:003446
XP_012530752.1	gnl|BL_ORD_ID|13382 307658:003446
XP_012530751.1	gnl|BL_ORD_ID|13382 307658:003446
XP_012530753.1	gnl|BL_ORD_ID|13383 307658:003447
XP_012530748.1	gnl|BL_ORD_ID|14721 307658:003981
XP_012530754.1	gnl|BL_ORD_ID|15731 307658:003d73
XP_012530757.1	gnl|BL_ORD_ID|15733 307658:003d75
XP_012530756.1	gnl|BL_ORD_ID|15733 307658:003d75
XP_012530755.1	gnl|BL_ORD_ID|15732 307658:003d74
XP_012530758.1	gnl|BL_ORD_ID|15734 307658:003d76
XP_012530759.1	gnl|BL_ORD_ID|15735 307658:003d77
XP_012530761.1	gnl|BL_ORD_ID|20180 307658:004ed4
XP_012530762.1	gnl|BL_ORD_ID|20180 307658:004ed4
XP_012530760.1	gnl|BL_ORD_ID|1822 307658:00071e
XP_012530763.1	gnl|BL_ORD_ID|16632 307658:0040f8
XP_012530764.1	gnl|BL_ORD_ID|16632 307658:0040f8
XP_012530766.1	gnl|BL_ORD_ID|16633 307658:0040f9
XP_012530765.1	gnl|BL_ORD_ID|16632 307658:0040f8
XP_012530767.1	gnl|BL_ORD_ID|17760 307658:004560
XP_012530769.1	gnl|BL_ORD_ID|18766 307658:00494e
XP_012530768.1	gnl|BL_ORD_ID|17760 307658:004560
XP_012530770.1	gnl|BL_ORD_ID|18767 307658:00494f
XP_012530771.1	gnl|BL_ORD_ID|18768 307658:004950
XP_012530773.1	gnl|BL_ORD_ID|19304 307658:004b68
XP_012530774.1	gnl|BL_ORD_ID|19946 307658:004dea
XP_012530775.1	gnl|BL_ORD_ID|15774 307658:003d9e
